Customer_ID,Gender,Age,Tenure_Months,Monthly_Charges,Total_Charges,Contract_Type,Internet_Service,Payment_Method,Support_Calls,Late_Payments,Usage_Hours,Discount,Churn
CUST-00451,Female,24.0,30.0,116.06,3532.17,Month-to-month,Fiber optic,Mailed check,3.0,0.0,15.6,2.9,1
CUST-00452,Female,18.0,30.0,39.69,1127.95,Month-to-month,Fiber optic,Mailed check,4.0,1.0,290.0,7.2,0
CUST-00453,Female,49.0,6.0,115.14,700.08,Month-to-month,DSL,Bank transfer (automatic),1.0,2.0,53.3,12.2,1
CUST-00454,Female,30.0,67.0,119.48,8052.06,Month-to-month,DSL,Electronic check,3.0,0.0,247.6,26.0,0
CUST-00455,Male,47.0,7.0,91.17,638.81,Month-to-month,Fiber optic,Electronic check,4.0,2.0,90.0,28.2,1
CUST-00456,Male,40.0,52.0,118.11,6285.14,Month-to-month,Fiber optic,Electronic check,1.0,1.0,111.7,29.8,1
CUST-00457,Female,68.0,14.0,76.95,993.87,Month-to-month,No,Electronic check,3.0,1.0,72.9,28.8,0
CUST-00458,Female,73.0,15.0,45.95,742.19,Month-to-month,Fiber optic,Electronic check,2.0,0.0,179.8,0.2,1
CUST-00459,Male,36.0,21.0,63.7,1329.06,Month-to-month,Fiber optic,Bank transfer (automatic),1.0,2.0,110.9,1.4,0
CUST-00460,Male,49.0,35.0,79.36,2816.2,Month-to-month,No,Credit card (automatic),2.0,0.0,200.6,4.4,0
CUST-00461,Female,47.0,66.0,27.31,1824.53,Month-to-month,DSL,Bank transfer (automatic),1.0,0.0,14.5,10.5,0
CUST-00463,Female,66.0,35.0,118.12,4145.65,Two year,Fiber optic,Bank transfer (automatic),2.0,0.0,38.9,26.8,0
CUST-00464,Male,62.0,20.0,39.01,687.3,One year,Fiber optic,Credit card (automatic),1.0,3.0,131.5,5.6,1
CUST-00465,Female,46.0,10.0,99.26,1022.76,Month-to-month,No,Bank transfer (automatic),2.0,1.0,246.3,18.6,0
CUST-00466,Male,47.0,25.0,110.79,2784.66,One year,Fiber optic,Bank transfer (automatic),3.0,1.0,267.6,27.5,0
CUST-00467,Female,33.0,66.0,114.37,7580.35,Two year,DSL,Credit card (automatic),2.0,1.0,81.0,13.9,0
CUST-00468,Male,57.0,25.0,116.01,2953.16,One year,Fiber optic,Bank transfer (automatic),1.0,2.0,176.6,3.1,1
CUST-00469,Male,36.0,54.0,72.15,3914.48,Month-to-month,DSL,Electronic check,2.0,1.0,232.8,13.7,0
CUST-00470,Female,35.0,33.0,117.73,3892.49,One year,DSL,Mailed check,4.0,1.0,93.8,11.3,0
CUST-00471,Male,18.0,36.0,95.73,3402.23,Two year,Fiber optic,Bank transfer (automatic),5.0,0.0,128.6,17.3,0
CUST-00472,Female,31.0,14.0,36.17,470.77,One year,DSL,Mailed check,2.0,0.0,162.0,13.2,0
CUST-00473,Male,68.0,65.0,67.69,4459.19,One year,Fiber optic,Bank transfer (automatic),0.0,1.0,49.1,0.5,0
CUST-00474,Female,64.0,54.0,91.83,5030.64,Month-to-month,Fiber optic,Bank transfer (automatic),2.0,1.0,17.5,29.8,1
CUST-00475,Male,67.0,52.0,44.73,2314.05,Month-to-month,Fiber optic,Electronic check,4.0,2.0,54.3,16.3,1
CUST-00476,Female,19.0,3.0,84.06,254.48,Month-to-month,DSL,Credit card (automatic),1.0,0.0,191.8,14.2,1
CUST-00477,Male,71.0,41.0,86.66,3507.83,One year,DSL,Mailed check,4.0,1.0,31.3,28.6,0
CUST-00478,Female,45.0,6.0,36.27,276.26,Month-to-month,DSL,Credit card (automatic),1.0,1.0,65.0,4.7,1
CUST-00479,Male,66.0,25.0,76.51,1946.02,Month-to-month,No,Electronic check,0.0,2.0,108.0,5.7,0
CUST-00480,Female,67.0,13.0,97.16,1360.14,Month-to-month,Fiber optic,Electronic check,1.0,0.0,32.6,24.2,0
CUST-00481,Female,47.0,8.0,69.89,515.2,Month-to-month,Fiber optic,Mailed check,2.0,0.0,65.6,7.8,0
CUST-00482,Female,55.0,21.0,21.21,426.51,Month-to-month,DSL,Credit card (automatic),2.0,2.0,274.3,24.0,0
CUST-00483,Male,68.0,68.0,20.9,1432.77,One year,No,Electronic check,2.0,0.0,15.6,8.1,0
CUST-00484,Female,21.0,25.0,55.7,1424.82,One year,DSL,Bank transfer (automatic),3.0,0.0,199.5,1.0,0
CUST-00485,Male,18.0,68.0,112.62,7647.38,Month-to-month,DSL,Bank transfer (automatic),4.0,0.0,121.5,15.5,1
CUST-00486,Female,25.0,45.0,42.87,1885.5,Month-to-month,Fiber optic,Bank transfer (automatic),2.0,0.0,205.1,5.9,1
CUST-00487,Male,46.0,60.0,83.44,5050.47,Month-to-month,No,Credit card (automatic),0.0,2.0,180.7,22.7,0
CUST-00488,Female,72.0,12.0,42.21,542.58,Two year,DSL,Bank transfer (automatic),2.0,1.0,74.8,19.2,1
CUST-00489,Male,56.0,32.0,52.17,1623.63,Month-to-month,DSL,Bank transfer (automatic),2.0,1.0,255.7,27.7,0
CUST-00490,Male,20.0,13.0,104.8,1430.17,Month-to-month,No,Electronic check,1.0,0.0,152.7,23.5,0
CUST-00491,Female,49.0,31.0,92.89,2938.1,Month-to-month,DSL,Electronic check,1.0,2.0,248.5,5.4,0
CUST-00492,Male,27.0,20.0,29.54,597.51,One year,DSL,Bank transfer (automatic),1.0,2.0,127.7,24.0,0
CUST-00493,Male,27.0,18.0,62.87,1135.64,Two year,Fiber optic,Bank transfer (automatic),1.0,2.0,295.6,19.3,0
CUST-00494,Female,36.0,60.0,22.92,1402.9,Two year,No,Electronic check,2.0,1.0,233.4,20.1,0
CUST-00495,Male,63.0,63.0,68.09,4246.58,One year,Fiber optic,Mailed check,1.0,1.0,290.1,25.0,0
CUST-00496,Male,51.0,6.0,86.24,518.94,Month-to-month,No,Credit card (automatic),1.0,0.0,159.2,17.2,1
CUST-00497,Male,50.0,32.0,31.85,911.58,Month-to-month,Fiber optic,Credit card (automatic),3.0,1.0,147.4,14.0,0
CUST-00498,Female,40.0,43.0,48.89,2146.09,Month-to-month,DSL,Electronic check,4.0,0.0,229.1,19.1,1
CUST-00499,Male,72.0,2.0,59.78,41.49,Month-to-month,No,Credit card (automatic),4.0,0.0,265.3,8.9,1
CUST-00500,Female,45.0,60.0,111.95,6792.17,Month-to-month,Fiber optic,Electronic check,2.0,0.0,289.6,5.5,1
CUST-00501,Male,49.0,23.0,119.33,2728.08,Month-to-month,DSL,Electronic check,2.0,1.0,104.1,18.5,1
CUST-00502,Male,67.0,31.0,24.49,748.61,Month-to-month,Fiber optic,Electronic check,0.0,1.0,241.6,7.0,0
CUST-00503,Male,24.0,5.0,96.1,449.11,Two year,DSL,Electronic check,1.0,1.0,71.1,2.4,0
CUST-00504,Female,46.0,34.0,57.17,1929.38,One year,DSL,Mailed check,0.0,2.0,168.2,0.0,0
CUST-00505,Male,25.0,10.0,59.25,663.43,Two year,DSL,Bank transfer (automatic),1.0,1.0,62.2,18.2,0
CUST-00506,Male,18.0,2.0,95.43,66.47,One year,Fiber optic,Bank transfer (automatic),1.0,4.0,110.7,10.9,1
CUST-00507,Female,74.0,11.0,111.84,1294.09,Month-to-month,Fiber optic,Mailed check,3.0,0.0,280.1,22.6,1
CUST-00508,Male,72.0,50.0,115.09,5771.4,One year,Fiber optic,Credit card (automatic),2.0,0.0,52.4,11.3,0
CUST-00509,Female,20.0,31.0,77.71,2348.66,Month-to-month,No,Credit card (automatic),1.0,1.0,193.4,14.6,0
CUST-00510,Female,41.0,56.0,55.71,3065.99,One year,DSL,Bank transfer (automatic),1.0,0.0,182.0,12.2,0
CUST-00511,Male,40.0,9.0,98.75,972.57,Month-to-month,DSL,Credit card (automatic),3.0,1.0,45.0,19.5,1
CUST-00512,Female,25.0,21.0,45.1,899.82,Two year,DSL,Bank transfer (automatic),0.0,0.0,104.5,10.7,0
CUST-00513,Male,71.0,28.0,76.41,2081.81,Month-to-month,DSL,Bank transfer (automatic),6.0,1.0,173.3,28.9,1
CUST-00514,Female,74.0,62.0,55.86,3520.19,Month-to-month,DSL,Mailed check,2.0,1.0,64.3,28.1,0
CUST-00515,Female,64.0,7.0,85.66,616.55,Two year,Fiber optic,Credit card (automatic),3.0,1.0,242.2,25.4,0
CUST-00516,Male,54.0,16.0,44.04,657.74,Month-to-month,No,Mailed check,3.0,0.0,291.9,27.6,1
CUST-00517,Female,20.0,4.0,39.16,167.47,One year,No,Bank transfer (automatic),0.0,2.0,72.3,13.5,0
CUST-00518,Female,68.0,4.0,111.82,395.99,One year,DSL,Bank transfer (automatic),2.0,0.0,64.2,16.1,1
CUST-00519,Female,50.0,40.0,30.18,1262.24,Two year,No,Bank transfer (automatic),2.0,1.0,141.9,22.3,0
CUST-00520,Female,45.0,17.0,70.6,1253.27,Two year,DSL,Electronic check,1.0,2.0,226.9,20.9,0
CUST-00521,Female,64.0,52.0,42.09,2215.28,Two year,DSL,Electronic check,2.0,1.0,91.7,26.7,0
CUST-00522,Male,25.0,52.0,23.89,1260.36,Month-to-month,No,Electronic check,1.0,0.0,15.8,21.5,0
CUST-00523,Female,51.0,36.0,23.6,937.66,Two year,Fiber optic,Mailed check,2.0,1.0,167.0,29.9,0
CUST-00524,Male,52.0,38.0,37.52,1425.74,One year,DSL,Bank transfer (automatic),2.0,1.0,287.4,10.5,1
CUST-00525,Female,49.0,50.0,106.68,5274.91,One year,Fiber optic,Credit card (automatic),4.0,1.0,123.5,25.0,1
CUST-00526,Male,41.0,63.0,48.25,3062.22,Month-to-month,DSL,Mailed check,1.0,0.0,131.8,20.9,0
CUST-00527,Male,31.0,63.0,115.05,7352.45,One year,Fiber optic,Mailed check,2.0,1.0,291.0,20.7,0
CUST-00528,Female,49.0,62.0,78.16,4795.18,Two year,Fiber optic,Mailed check,2.0,0.0,211.4,9.8,0
CUST-00529,Female,73.0,7.0,63.66,427.55,Two year,No,Credit card (automatic),2.0,0.0,218.6,23.6,0
CUST-00530,Female,63.0,27.0,78.01,2127.09,Month-to-month,DSL,Bank transfer (automatic),3.0,0.0,173.2,27.0,1
CUST-00531,Male,60.0,14.0,71.67,1000.68,Month-to-month,DSL,Electronic check,3.0,2.0,292.6,6.6,1
CUST-00532,Female,33.0,71.0,95.88,6758.36,Month-to-month,Fiber optic,Bank transfer (automatic),0.0,1.0,209.8,18.8,0
CUST-00533,Male,21.0,5.0,48.25,297.34,Two year,Fiber optic,Bank transfer (automatic),2.0,1.0,269.6,11.8,0
CUST-00534,Male,69.0,55.0,55.31,3158.05,One year,DSL,Mailed check,2.0,1.0,212.8,29.7,0
CUST-00535,Male,54.0,2.0,109.41,228.63,Month-to-month,Fiber optic,Mailed check,3.0,1.0,223.2,14.4,1
CUST-00536,Female,71.0,62.0,114.65,7063.1,Month-to-month,No,Mailed check,3.0,0.0,94.2,6.8,0
CUST-00537,Female,38.0,21.0,109.26,2217.01,Month-to-month,No,Electronic check,1.0,1.0,98.0,11.5,0
CUST-00538,Male,31.0,21.0,61.94,1313.64,Month-to-month,Fiber optic,Electronic check,1.0,1.0,237.1,19.6,1
CUST-00539,Male,48.0,10.0,98.04,1035.59,Two year,No,Electronic check,1.0,2.0,96.0,2.3,0
CUST-00540,Female,72.0,58.0,67.63,3946.3,One year,Fiber optic,Bank transfer (automatic),0.0,2.0,173.2,18.1,0
CUST-00541,Male,65.0,39.0,69.75,2720.13,Month-to-month,Fiber optic,Mailed check,0.0,1.0,82.3,27.9,0
CUST-00542,Female,35.0,5.0,40.47,172.89,Month-to-month,DSL,Credit card (automatic),0.0,1.0,246.9,25.5,0
CUST-00543,Male,24.0,65.0,79.11,5087.54,Month-to-month,DSL,Bank transfer (automatic),2.0,1.0,42.0,2.0,1
CUST-00544,Female,27.0,13.0,38.61,543.67,Two year,DSL,Electronic check,5.0,0.0,250.5,29.8,0
CUST-00545,Male,24.0,53.0,53.16,2863.17,Month-to-month,Fiber optic,Credit card (automatic),4.0,0.0,184.8,21.0,0
CUST-00546,Female,50.0,45.0,105.5,4670.21,Month-to-month,DSL,Credit card (automatic),2.0,1.0,64.2,4.9,0
CUST-00547,Male,40.0,32.0,40.71,1382.21,Month-to-month,No,Mailed check,3.0,0.0,167.2,0.4,0
CUST-00548,Female,38.0,36.0,27.12,1005.02,One year,DSL,Credit card (automatic),2.0,0.0,91.9,5.1,0
CUST-00549,Female,36.0,60.0,26.9,1683.98,One year,DSL,Electronic check,0.0,4.0,103.8,25.1,0
CUST-00550,Male,65.0,11.0,114.08,1187.77,One year,Fiber optic,Mailed check,0.0,1.0,111.9,0.6,1
CUST-00552,Female,53.0,21.0,60.94,1272.29,Month-to-month,DSL,Mailed check,2.0,0.0,295.9,22.7,0
CUST-00553,Male,46.0,52.0,101.09,5281.82,Month-to-month,DSL,Credit card (automatic),1.0,1.0,19.1,17.6,1
CUST-00554,Female,35.0,55.0,103.58,5786.72,One year,Fiber optic,Bank transfer (automatic),1.0,0.0,202.1,23.5,0
CUST-00555,Male,19.0,26.0,53.22,1419.02,Month-to-month,Fiber optic,Bank transfer (automatic),0.0,1.0,117.7,22.4,0
CUST-00557,Female,64.0,34.0,97.11,3250.42,Two year,Fiber optic,Bank transfer (automatic),1.0,1.0,113.3,26.8,0
CUST-00558,Female,22.0,52.0,85.47,4505.94,Two year,Fiber optic,Bank transfer (automatic),2.0,1.0,205.4,6.8,0
CUST-00559,Female,37.0,52.0,35.16,1780.08,Month-to-month,DSL,Bank transfer (automatic),2.0,1.0,221.5,16.6,0
CUST-00560,Female,28.0,29.0,107.59,3201.53,Month-to-month,DSL,Credit card (automatic),2.0,2.0,210.3,19.3,1
CUST-00561,Female,59.0,38.0,73.91,2794.36,Month-to-month,Fiber optic,Credit card (automatic),1.0,2.0,43.0,5.1,0
CUST-00562,Male,19.0,42.0,48.25,2106.03,One year,DSL,Mailed check,0.0,2.0,200.5,29.3,0
CUST-00563,Male,20.0,21.0,62.52,1346.87,Two year,DSL,Credit card (automatic),1.0,0.0,91.2,14.6,0
CUST-00564,Male,40.0,42.0,23.76,991.07,Month-to-month,Fiber optic,Bank transfer (automatic),0.0,0.0,18.4,1.7,0
CUST-00565,Female,72.0,13.0,32.79,400.3,Month-to-month,Fiber optic,Credit card (automatic),4.0,3.0,130.3,28.1,1
CUST-00566,Female,29.0,64.0,96.55,6162.15,Two year,DSL,Electronic check,2.0,0.0,135.7,17.6,0
CUST-00567,Female,37.0,17.0,20.0,361.42,Two year,DSL,Mailed check,1.0,0.0,145.5,21.0,0
CUST-00568,Female,22.0,9.0,61.66,558.8,Month-to-month,No,Mailed check,5.0,2.0,214.4,15.8,1
CUST-00569,Male,54.0,41.0,72.25,2932.56,One year,No,Credit card (automatic),1.0,0.0,99.6,25.0,0
CUST-00570,Male,55.0,1.0,25.46,20.0,Month-to-month,Fiber optic,Bank transfer (automatic),2.0,2.0,101.4,1.0,1
CUST-00571,Female,47.0,2.0,117.31,238.55,Month-to-month,Fiber optic,Mailed check,3.0,1.0,27.6,8.1,1
CUST-00572,Male,26.0,60.0,42.61,2450.16,Two year,Fiber optic,Electronic check,1.0,0.0,209.2,14.1,0
CUST-00573,Male,51.0,48.0,50.42,2443.07,Two year,No,Electronic check,1.0,0.0,174.7,2.3,0
CUST-00574,Female,70.0,29.0,50.39,1412.32,One year,No,Mailed check,2.0,1.0,111.3,21.2,1
CUST-00575,Male,61.0,10.0,43.04,372.73,Month-to-month,DSL,Bank transfer (automatic),1.0,0.0,214.5,11.8,0
CUST-00576,Female,52.0,58.0,20.15,1084.33,Two year,Fiber optic,Bank transfer (automatic),1.0,0.0,165.8,8.2,0
CUST-00577,Male,69.0,60.0,92.93,5486.11,Month-to-month,DSL,Credit card (automatic),2.0,3.0,146.1,0.1,1
CUST-00578,Female,39.0,21.0,116.68,2382.51,Month-to-month,DSL,Credit card (automatic),0.0,0.0,158.3,21.6,0
CUST-00579,Female,61.0,28.0,42.43,1152.59,Month-to-month,Fiber optic,Mailed check,3.0,0.0,194.5,25.0,0
CUST-00580,Female,41.0,34.0,86.3,3031.86,Month-to-month,Fiber optic,Credit card (automatic),1.0,0.0,201.4,11.9,0
CUST-00581,Female,34.0,8.0,94.19,727.23,One year,No,Credit card (automatic),1.0,1.0,93.8,16.9,1
CUST-00582,Male,27.0,59.0,104.84,6194.45,One year,DSL,Credit card (automatic),1.0,2.0,50.8,6.8,0
CUST-00583,Female,47.0,49.0,62.26,3070.76,Month-to-month,Fiber optic,Electronic check,3.0,0.0,55.4,18.7,1
CUST-00584,Female,73.0,17.0,50.29,861.48,Month-to-month,No,Credit card (automatic),3.0,1.0,195.4,0.4,1
CUST-00585,Female,63.0,60.0,52.53,3147.93,Month-to-month,No,Mailed check,1.0,0.0,263.1,14.7,0
CUST-00586,Male,40.0,45.0,91.26,4046.94,Month-to-month,DSL,Bank transfer (automatic),2.0,0.0,128.8,19.3,1
CUST-00587,Female,49.0,69.0,101.68,7088.47,One year,DSL,Credit card (automatic),1.0,0.0,59.2,27.5,0
CUST-00588,Male,34.0,32.0,38.16,1311.48,Two year,Fiber optic,Bank transfer (automatic),3.0,0.0,229.4,11.4,0
CUST-00589,Female,67.0,44.0,57.09,2427.83,Month-to-month,DSL,Credit card (automatic),0.0,2.0,251.4,23.0,0
CUST-00590,Male,68.0,65.0,110.19,7111.15,Month-to-month,No,Mailed check,3.0,0.0,265.4,17.9,0
CUST-00591,Male,34.0,8.0,100.67,791.37,One year,No,Electronic check,2.0,1.0,186.0,27.8,0
CUST-00592,Female,31.0,43.0,118.49,5046.84,Two year,DSL,Mailed check,0.0,0.0,259.6,12.0,0
CUST-00593,Male,26.0,1.0,95.42,120.72,Month-to-month,DSL,Electronic check,2.0,0.0,14.5,9.6,1
CUST-00594,Female,57.0,51.0,59.32,2988.91,Month-to-month,DSL,Credit card (automatic),1.0,0.0,41.1,26.6,1
CUST-00595,Female,19.0,24.0,79.06,2005.69,One year,No,Credit card (automatic),1.0,2.0,36.8,1.5,0
CUST-00596,Female,62.0,24.0,86.1,2125.93,Month-to-month,DSL,Electronic check,3.0,0.0,216.7,4.1,0
CUST-00597,Male,42.0,17.0,27.85,484.08,Month-to-month,Fiber optic,Mailed check,3.0,0.0,30.2,2.5,1
CUST-00598,Male,56.0,5.0,74.45,423.6,One year,Fiber optic,Mailed check,4.0,0.0,153.9,25.3,0
CUST-00599,Female,26.0,20.0,90.93,1873.9,One year,Fiber optic,Electronic check,3.0,2.0,147.1,0.3,0
CUST-00600,Female,71.0,21.0,36.73,743.13,One year,DSL,Credit card (automatic),0.0,3.0,100.1,25.8,0
CUST-00601,Male,39.0,58.0,98.06,5646.67,One year,DSL,Electronic check,1.0,0.0,262.4,13.5,0
CUST-00602,Female,60.0,31.0,78.38,2433.69,One year,No,Credit card (automatic),1.0,1.0,59.4,0.1,0
CUST-00603,Female,63.0,11.0,115.22,1310.5,Month-to-month,No,Electronic check,2.0,3.0,112.2,12.0,1
CUST-00604,Female,21.0,52.0,24.24,1267.43,Month-to-month,Fiber optic,Credit card (automatic),2.0,1.0,234.5,5.6,0
CUST-00605,Male,43.0,15.0,46.53,619.1,Month-to-month,DSL,Electronic check,1.0,1.0,18.8,18.7,1
CUST-00606,Male,46.0,7.0,80.16,520.98,Month-to-month,DSL,Bank transfer (automatic),4.0,1.0,205.2,20.4,0
CUST-00607,Male,62.0,28.0,49.66,1386.78,One year,Fiber optic,Credit card (automatic),0.0,0.0,246.8,14.6,0
CUST-00608,Female,51.0,51.0,91.44,4659.66,Two year,DSL,Mailed check,2.0,2.0,280.4,1.2,1
CUST-00609,Female,40.0,58.0,95.9,5660.83,Two year,No,Electronic check,1.0,1.0,264.1,19.7,0
CUST-00610,Female,54.0,5.0,30.25,81.95,One year,Fiber optic,Mailed check,0.0,2.0,102.6,25.3,0
CUST-00611,Male,28.0,5.0,71.39,382.23,Month-to-month,DSL,Electronic check,4.0,0.0,180.0,21.6,0
CUST-00612,Female,23.0,8.0,70.89,641.58,Month-to-month,No,Mailed check,1.0,1.0,32.4,24.9,1
CUST-00613,Female,35.0,64.0,56.93,3757.09,Two year,No,Mailed check,2.0,0.0,84.8,6.0,0
CUST-00614,Female,38.0,10.0,113.29,1112.68,One year,DSL,Electronic check,0.0,1.0,37.3,26.7,0
CUST-00615,Female,59.0,38.0,102.75,3929.07,One year,Fiber optic,Electronic check,2.0,0.0,101.4,9.7,0
CUST-00616,Male,53.0,8.0,89.72,746.25,One year,DSL,Mailed check,3.0,1.0,263.8,0.4,1
CUST-00617,Male,58.0,25.0,91.43,2295.52,One year,DSL,Mailed check,2.0,0.0,110.7,25.3,0
CUST-00618,Female,55.0,66.0,66.17,4362.28,Two year,DSL,Mailed check,2.0,0.0,173.0,28.3,0
CUST-00619,Male,51.0,50.0,112.1,5626.8,Month-to-month,Fiber optic,Credit card (automatic),1.0,1.0,135.7,19.7,0
CUST-00620,Male,34.0,67.0,89.46,5867.21,One year,No,Credit card (automatic),2.0,1.0,143.1,6.9,0
CUST-00621,Female,54.0,49.0,92.9,4586.2,Two year,Fiber optic,Bank transfer (automatic),1.0,0.0,291.2,7.6,0
CUST-00622,Female,42.0,36.0,106.17,3828.43,Month-to-month,DSL,Credit card (automatic),4.0,0.0,95.9,14.0,1
CUST-00623,Male,55.0,68.0,47.41,3212.76,One year,Fiber optic,Credit card (automatic),2.0,0.0,191.9,26.9,0
CUST-00624,Female,29.0,41.0,100.71,4231.45,Month-to-month,DSL,Electronic check,2.0,1.0,131.8,4.5,1
CUST-00626,Female,70.0,10.0,54.53,525.15,Month-to-month,Fiber optic,Bank transfer (automatic),3.0,0.0,151.9,8.7,1
CUST-00627,Male,59.0,21.0,53.56,1224.34,One year,DSL,Credit card (automatic),1.0,1.0,245.9,24.3,0
CUST-00628,Female,39.0,36.0,117.85,4201.0,Month-to-month,DSL,Electronic check,4.0,2.0,38.6,27.6,1
CUST-00629,Male,38.0,12.0,105.65,1267.8000000000002,One year,Fiber optic,Electronic check,1.0,0.0,30.2,12.8,1
CUST-00630,Male,44.0,2.0,90.12,172.89,Month-to-month,DSL,Bank transfer (automatic),0.0,0.0,54.6,11.0,1
CUST-00631,Male,74.0,13.0,92.71,1247.27,Month-to-month,Fiber optic,Electronic check,1.0,1.0,231.7,24.1,1
CUST-00632,Female,48.0,53.0,76.21,4049.52,Month-to-month,DSL,Mailed check,0.0,1.0,220.0,15.9,0
CUST-00633,Male,23.0,32.0,114.71,3606.09,Two year,DSL,Credit card (automatic),1.0,2.0,173.9,20.5,0
CUST-00634,Male,44.0,16.0,69.63,1087.47,Month-to-month,Fiber optic,Mailed check,3.0,1.0,145.8,18.7,1
CUST-00635,Female,57.0,32.0,58.05,1827.23,Month-to-month,No,Bank transfer (automatic),2.0,2.0,267.6,4.6,0
CUST-00636,Female,51.0,32.0,36.3,1157.74,One year,No,Bank transfer (automatic),0.0,2.0,232.3,25.3,0
CUST-00637,Male,29.0,11.0,98.62,1106.11,Month-to-month,DSL,Electronic check,4.0,1.0,245.5,5.9,0
CUST-00638,Male,62.0,10.0,93.44,955.31,Two year,DSL,Electronic check,2.0,2.0,245.8,28.0,1
CUST-00639,Female,74.0,15.0,58.44,787.8,Month-to-month,DSL,Bank transfer (automatic),2.0,0.0,196.4,7.5,1
CUST-00640,Female,70.0,17.0,22.52,436.04,One year,Fiber optic,Bank transfer (automatic),4.0,1.0,142.8,22.0,0
CUST-00641,Female,24.0,40.0,103.9,4168.63,Month-to-month,Fiber optic,Mailed check,3.0,0.0,260.8,8.5,0
CUST-00642,Female,27.0,18.0,21.14,449.75,Month-to-month,No,Mailed check,1.0,1.0,278.5,9.5,0
CUST-00643,Female,62.0,55.0,90.37,4992.56,One year,No,Electronic check,3.0,0.0,16.9,9.3,0
CUST-00644,Male,34.0,25.0,117.03,2980.82,One year,DSL,Mailed check,3.0,4.0,25.0,22.4,1
CUST-00645,Female,43.0,59.0,63.77,3785.76,One year,Fiber optic,Electronic check,1.0,0.0,288.0,16.7,0
CUST-00646,Male,38.0,22.0,43.5,1024.31,Month-to-month,No,Electronic check,0.0,0.0,90.4,26.5,0
CUST-00647,Male,45.0,30.0,90.49,2740.81,Month-to-month,Fiber optic,Credit card (automatic),2.0,4.0,263.3,9.2,1
CUST-00648,Male,63.0,44.0,101.71,4470.34,Month-to-month,DSL,Electronic check,4.0,0.0,122.8,20.8,1
CUST-00649,Female,19.0,32.0,74.64,2502.1,Two year,DSL,Mailed check,0.0,0.0,44.5,22.6,0
CUST-00650,Male,71.0,51.0,116.7,5996.15,Month-to-month,Fiber optic,Bank transfer (automatic),2.0,0.0,33.3,4.5,1
CUST-00651,Male,60.0,46.0,25.17,1186.51,Month-to-month,DSL,Bank transfer (automatic),4.0,0.0,55.4,12.0,0
CUST-00652,Female,18.0,21.0,70.48,1416.26,Month-to-month,DSL,Mailed check,3.0,1.0,82.5,14.5,1
CUST-00653,Male,68.0,32.0,91.85,2874.78,One year,DSL,Bank transfer (automatic),2.0,1.0,151.7,10.7,0
CUST-00654,Male,70.0,39.0,106.26,4158.78,Month-to-month,Fiber optic,Electronic check,5.0,0.0,213.4,9.7,1
CUST-00655,Female,53.0,12.0,37.93,462.44,Two year,DSL,Bank transfer (automatic),1.0,1.0,296.1,20.6,0
CUST-00656,Male,68.0,47.0,100.0,4669.29,Month-to-month,DSL,Mailed check,1.0,0.0,138.0,6.5,0
CUST-00657,Male,43.0,18.0,75.27,1361.91,Two year,DSL,Bank transfer (automatic),1.0,1.0,160.3,21.3,0
CUST-00658,Male,46.0,21.0,59.66,1332.29,Month-to-month,Fiber optic,Electronic check,1.0,3.0,161.3,28.1,1
CUST-00659,Female,38.0,13.0,33.17,465.98,One year,No,Electronic check,1.0,0.0,166.4,17.0,0
CUST-00660,Female,28.0,21.0,106.53,2180.08,Two year,Fiber optic,Mailed check,0.0,0.0,160.1,18.3,0
CUST-00661,Female,57.0,8.0,35.73,280.26,Month-to-month,Fiber optic,Mailed check,2.0,0.0,12.5,2.1,0
CUST-00662,Male,28.0,46.0,50.98,2304.83,Two year,No,Mailed check,2.0,0.0,10.5,25.9,0
CUST-00663,Male,53.0,7.0,49.0,323.62,Month-to-month,DSL,Credit card (automatic),1.0,2.0,38.3,8.6,1
CUST-00664,Female,66.0,23.0,107.14,2443.54,Two year,DSL,Credit card (automatic),3.0,0.0,39.5,18.5,1
CUST-00665,Male,56.0,22.0,87.27,1896.06,One year,DSL,Electronic check,2.0,0.0,214.4,29.4,0
CUST-00666,Male,57.0,22.0,99.67,2129.98,Month-to-month,DSL,Credit card (automatic),3.0,2.0,69.4,17.9,1
CUST-00667,Female,52.0,29.0,45.05,1300.07,Month-to-month,DSL,Credit card (automatic),3.0,1.0,269.5,21.7,1
CUST-00668,Female,71.0,13.0,82.49,1044.34,Month-to-month,No,Bank transfer (automatic),0.0,0.0,279.3,13.4,0
CUST-00669,Male,51.0,2.0,77.17,20.0,Month-to-month,Fiber optic,Credit card (automatic),1.0,0.0,293.0,1.8,1
CUST-00670,Male,72.0,29.0,103.28,3097.77,Month-to-month,Fiber optic,Bank transfer (automatic),4.0,0.0,282.3,23.9,1
CUST-00671,Male,64.0,52.0,110.61,5806.16,Month-to-month,No,Mailed check,1.0,2.0,88.8,1.0,1
CUST-00672,Female,41.0,27.0,21.22,554.12,Month-to-month,DSL,Bank transfer (automatic),2.0,1.0,157.8,21.0,0
CUST-00673,Female,71.0,50.0,87.4,4370.94,One year,DSL,Bank transfer (automatic),3.0,0.0,60.9,0.7,0
CUST-00674,Female,39.0,23.0,25.18,520.56,Month-to-month,Fiber optic,Mailed check,1.0,1.0,243.8,25.9,0
CUST-00675,Female,22.0,44.0,74.89,3379.95,Month-to-month,Fiber optic,Mailed check,1.0,0.0,267.6,4.7,0
