Customer_ID,Age,Gender,Tenure_Months,Monthly_Charges,Total_Charges,Contract_Type,Internet_Service,Payment_Method,Support_Calls,Late_Payments,Usage_Hours,Discount,Complaints,Risk_Level,Churn
CUST_11188,28.0,Female,7,85.01,615.96,Two year,Fiber optic,Electronic check,2,1,211.0,5.0,0,Low,0
CUST_11189,25.0,Male,1,88.64,90.87,Two year,Fiber optic,Electronic check,1,1,190.5,10.0,1,Low,0
CUST_11190,43.0,Male,7,27.61,196.4,One year,No,Bank transfer (automatic),3,0,168.6,0.0,1,Low,0
CUST_11191,68.0,Female,7,68.27,474.15,One year,Fiber optic,Mailed check,0,0,244.3,0.0,0,Low,0
CUST_11192,62.0,Male,57,91.16,5315.89,Month-to-month,Fiber optic,Electronic check,3,0,117.6,0.0,0,Medium,0
CUST_11193,61.0,Male,25,108.07,2762.32,One year,Fiber optic,Electronic check,2,0,95.2,10.0,1,High,1
CUST_11194,22.0,Male,2,89.91,182.18,Month-to-month,Fiber optic,Electronic check,1,1,109.6,0.0,0,High,1
CUST_11195,23.0,Male,3,48.94,151.17,Month-to-month,DSL,Bank transfer (automatic),1,2,218.9,5.0,0,Medium,0
CUST_11196,43.0,Female,4,18.0,71.63,One year,No,Electronic check,2,2,205.3,0.0,1,Low,0
CUST_11197,71.0,Male,23,74.1,1639.75,Month-to-month,Fiber optic,Bank transfer (automatic),1,2,116.4,5.0,1,High,1
CUST_11198,21.0,Female,31,27.32,851.92,Month-to-month,No,Electronic check,2,0,34.0,15.0,0,Low,0
CUST_11199,36.0,Female,47,56.56,2595.86,Two year,DSL,Electronic check,3,1,130.7,0.0,0,Low,0
CUST_11200,37.0,Male,67,88.13,5836.47,Month-to-month,Fiber optic,Credit card (automatic),1,2,94.4,5.0,0,Low,0
CUST_11201,50.0,Female,5,64.66,307.7,Month-to-month,DSL,Bank transfer (automatic),2,0,117.8,0.0,1,High,1
CUST_11202,37.0,Male,8,60.6,479.12,Two year,DSL,Electronic check,3,0,92.6,10.0,0,Low,0
CUST_11203,66.0,Female,6,35.14,217.35,One year,DSL,Credit card (automatic),3,0,67.6,0.0,0,Medium,0
CUST_11204,29.0,Male,10,30.81,309.42,Month-to-month,No,Mailed check,4,1,224.7,0.0,1,Medium,0
CUST_11205,64.0,Female,59,87.09,4886.43,Month-to-month,Fiber optic,Credit card (automatic),1,0,109.2,0.0,1,Medium,0
CUST_11206,18.0,Male,20,28.98,577.85,Month-to-month,No,Bank transfer (automatic),2,0,203.6,0.0,0,Low,0
CUST_11207,43.0,Male,32,40.55,1270.54,Two year,DSL,Bank transfer (automatic),3,1,130.0,15.0,0,Low,0
CUST_11208,31.0,Female,16,51.44,821.19,One year,DSL,Credit card (automatic),1,3,89.1,20.0,3,Low,0
CUST_11209,55.0,Female,1,58.62,58.06,Month-to-month,DSL,Electronic check,0,0,162.9,0.0,0,High,1
CUST_11210,54.0,Male,1,69.28,72.27,Month-to-month,Fiber optic,Bank transfer (automatic),0,0,122.4,0.0,0,Medium,0
CUST_11211,28.0,Male,18,25.12,431.41,Month-to-month,No,Mailed check,0,1,130.7,5.0,0,Low,0
CUST_11212,53.0,Female,30,39.82,1216.53,Two year,DSL,Electronic check,0,0,146.5,0.0,0,Low,0
CUST_11213,30.0,Female,5,94.11,487.07,Month-to-month,Fiber optic,Electronic check,4,0,103.5,0.0,0,High,1
CUST_11214,60.0,Female,30,95.0,2980.88,One year,Fiber optic,Electronic check,1,1,67.0,0.0,0,Medium,0
CUST_11215,20.0,Female,39,68.6,2589.15,Month-to-month,DSL,Bank transfer (automatic),2,1,137.7,15.0,0,Low,0
CUST_11216,50.0,Female,12,100.58,1210.74,One year,Fiber optic,Bank transfer (automatic),0,1,183.4,10.0,0,Low,0
CUST_11217,23.0,Female,32,71.95,2197.32,Two year,Fiber optic,Mailed check,2,1,99.4,10.0,0,Low,0
CUST_11218,67.0,Male,12,42.16,505.88,One year,DSL,Electronic check,1,0,146.9,0.0,1,Low,0
CUST_11219,73.0,Male,27,84.92,2206.96,Month-to-month,Fiber optic,Mailed check,1,2,207.7,10.0,1,Medium,1
CUST_11220,27.0,Female,34,59.07,2076.24,One year,Fiber optic,Credit card (automatic),0,1,136.0,5.0,1,Low,0
CUST_11221,22.0,Female,72,99.77,6906.07,One year,Fiber optic,Mailed check,0,2,143.9,0.0,0,Low,0
CUST_11222,40.0,Male,10,99.65,997.82,Month-to-month,Fiber optic,Bank transfer (automatic),1,1,142.5,10.0,2,High,1
CUST_11223,27.0,Male,12,26.82,322.52,Two year,DSL,Bank transfer (automatic),3,2,109.3,20.0,0,Low,0
CUST_11224,61.0,Female,4,52.87,221.45,One year,DSL,Credit card (automatic),0,0,95.3,15.0,1,Low,0
CUST_11225,19.0,Male,5,84.13,427.17,Two year,Fiber optic,Mailed check,1,1,95.5,10.0,0,Low,0
CUST_11226,30.0,Male,28,85.62,,One year,Fiber optic,Credit card (automatic),1,1,156.6,10.0,2,Low,0
CUST_11227,57.0,Male,59,60.29,3464.91,Month-to-month,DSL,Mailed check,0,1,174.1,5.0,1,Low,0
CUST_11228,19.0,Male,12,91.7,1059.49,Month-to-month,Fiber optic,Credit card (automatic),6,0,176.2,15.0,0,High,1
CUST_11229,37.0,Male,4,82.93,340.23,Month-to-month,Fiber optic,Electronic check,2,2,123.0,0.0,1,High,1
CUST_11230,18.0,Male,8,96.32,785.26,Two year,Fiber optic,Electronic check,2,0,189.2,0.0,0,Low,0
CUST_11231,54.0,Male,14,26.37,373.24,One year,No,Electronic check,2,2,153.8,10.0,1,Low,0
CUST_11232,26.0,Female,8,51.59,393.77,One year,DSL,Credit card (automatic),2,1,143.2,15.0,1,Low,0
CUST_11233,34.0,Male,6,78.04,480.55,Month-to-month,DSL,Mailed check,2,2,10.0,0.0,0,High,1
CUST_11234,26.0,Female,31,58.74,1846.78,Month-to-month,DSL,Electronic check,4,1,103.2,10.0,1,High,1
CUST_11235,28.0,Female,1,58.68,61.4,One year,DSL,Electronic check,2,3,71.6,0.0,2,High,1
CUST_11236,32.0,Male,18,58.59,1063.82,Month-to-month,DSL,Credit card (automatic),1,2,168.2,15.0,0,Low,0
CUST_11237,41.0,Female,37,59.15,2145.64,Month-to-month,DSL,Credit card (automatic),1,0,144.3,5.0,0,Low,0
CUST_11238,55.0,Male,7,88.71,613.61,One year,Fiber optic,Mailed check,3,2,91.8,5.0,0,High,1
CUST_11239,72.0,Female,22,52.6,1119.69,Month-to-month,DSL,Bank transfer (automatic),1,0,153.7,10.0,0,Low,0
CUST_11240,52.0,Male,26,54.62,1451.78,Month-to-month,DSL,Mailed check,3,0,75.9,10.0,0,Medium,0
CUST_11241,47.0,Female,25,67.81,1730.46,Month-to-month,DSL,Mailed check,3,0,93.0,15.0,1,Medium,0
CUST_11242,48.0,Female,14,83.12,1128.85,Month-to-month,Fiber optic,Credit card (automatic),1,0,108.0,15.0,1,High,1
CUST_11243,66.0,Male,10,78.38,757.03,Two year,Fiber optic,Electronic check,0,2,164.3,0.0,0,Medium,0
CUST_11244,22.0,Male,43,59.3,2442.04,Month-to-month,DSL,Mailed check,0,0,203.0,0.0,1,Low,0
CUST_11245,61.0,Female,34,46.96,1662.42,Month-to-month,DSL,Mailed check,3,2,113.6,10.0,0,Medium,0
CUST_11246,67.0,Female,9,22.26,194.99,Month-to-month,No,Mailed check,2,0,199.5,15.0,0,Low,0
CUST_11247,31.0,Male,2,80.29,158.08,One year,Fiber optic,Mailed check,2,2,142.1,0.0,0,Medium,0
CUST_11248,70.0,Female,1,60.43,59.1,Month-to-month,DSL,Mailed check,2,0,150.6,0.0,2,High,1
CUST_11249,73.0,Male,2,67.59,134.01,One year,DSL,Electronic check,4,1,137.1,0.0,0,Medium,1
CUST_11250,28.0,Female,20,23.15,472.91,Month-to-month,No,Mailed check,0,2,131.1,0.0,0,Low,0
CUST_11251,26.0,Male,1,61.32,63.59,Month-to-month,DSL,Electronic check,2,0,159.8,10.0,0,Medium,0
CUST_11252,51.0,Female,9,59.73,520.51,Month-to-month,DSL,Electronic check,2,0,173.3,0.0,0,High,1
CUST_11253,29.0,Male,33,56.01,1882.79,Two year,DSL,Electronic check,1,0,100.2,0.0,0,Low,0
CUST_11254,52.0,Male,8,61.97,488.45,Two year,DSL,Bank transfer (automatic),3,0,131.5,15.0,0,Low,0
CUST_11255,52.0,Male,34,24.63,877.66,Month-to-month,No,Mailed check,1,1,215.1,0.0,0,Low,0
CUST_11256,18.0,Male,32,90.43,2835.57,Month-to-month,Fiber optic,Bank transfer (automatic),0,1,148.0,10.0,0,Low,0
CUST_11257,57.0,Female,6,81.81,466.67,Two year,Fiber optic,Bank transfer (automatic),1,2,152.9,0.0,0,Medium,0
CUST_11258,39.0,Male,31,18.0,558.87,Month-to-month,No,Bank transfer (automatic),2,1,192.5,5.0,2,Low,0
CUST_11259,46.0,Female,33,53.53,1704.79,Two year,DSL,Mailed check,0,0,117.4,0.0,0,Low,0
CUST_11260,25.0,Male,12,55.31,633.49,Month-to-month,DSL,Mailed check,1,1,138.5,0.0,0,Medium,0
CUST_11261,28.0,Male,5,39.95,203.71,Two year,DSL,Mailed check,2,1,176.8,0.0,0,Low,0
CUST_11262,58.0,Male,17,64.79,1127.01,One year,Fiber optic,Bank transfer (automatic),2,0,195.8,15.0,0,Low,0
CUST_11263,54.0,Male,61,61.27,3722.78,Two year,DSL,Mailed check,2,1,33.6,5.0,1,Low,0
CUST_11264,31.0,Male,24,60.57,1479.39,One year,DSL,Credit card (automatic),2,0,106.8,0.0,0,Low,0
CUST_11265,47.0,Male,4,99.12,398.0,Month-to-month,Fiber optic,Credit card (automatic),0,0,95.1,10.0,1,High,1
CUST_11266,52.0,Male,27,69.73,1907.15,Two year,Fiber optic,Electronic check,4,1,134.4,0.0,0,Low,0
CUST_11267,38.0,Male,13,27.31,358.46,Month-to-month,No,Electronic check,2,1,98.5,15.0,1,Medium,0
CUST_11268,54.0,Female,21,61.63,1315.69,Month-to-month,Fiber optic,Bank transfer (automatic),1,2,169.9,0.0,2,High,1
CUST_11269,22.0,Female,31,30.99,931.83,One year,No,Electronic check,1,2,147.8,0.0,0,Low,0
CUST_11270,36.0,Male,17,98.34,1633.11,One year,Fiber optic,Electronic check,1,0,180.0,0.0,0,Low,0
CUST_11271,31.0,Male,40,50.12,1992.76,Two year,DSL,Credit card (automatic),1,2,182.9,5.0,0,Low,0
CUST_11272,43.0,Female,30,32.65,974.22,Month-to-month,No,Electronic check,3,1,170.6,0.0,2,Medium,0
CUST_11273,21.0,Female,22,59.39,,One year,DSL,Credit card (automatic),5,0,124.9,0.0,1,Low,0
CUST_11274,42.0,Female,3,77.74,230.13,One year,Fiber optic,Bank transfer (automatic),5,0,144.7,0.0,0,High,1
CUST_11275,62.0,Male,43,74.85,3109.93,Month-to-month,DSL,Bank transfer (automatic),5,1,119.3,15.0,0,Medium,0
CUST_11276,59.0,Female,65,74.38,4714.54,Month-to-month,Fiber optic,Electronic check,1,0,78.6,10.0,0,Low,0
CUST_11277,42.0,Female,3,75.73,220.71,Month-to-month,Fiber optic,Electronic check,5,1,182.9,5.0,1,High,1
CUST_11278,35.0,Female,16,18.95,310.22,month-to-month,No,Mailed check,2,0,136.2,5.0,3,Low,0
CUST_11279,57.0,Female,7,63.58,443.74,Two year,DSL,Electronic check,3,2,72.4,5.0,1,Medium,1
CUST_11280,25.0,Male,33,63.76,2147.98,One year,DSL,Electronic check,1,2,164.2,0.0,1,Low,0
CUST_11281,56.0,Male,30,70.74,2104.42,One year,Fiber optic,Electronic check,2,0,129.9,15.0,1,Low,0
CUST_11282,57.0,Female,3,87.33,272.2,Two year,Fiber optic,Electronic check,1,0,47.3,0.0,2,Medium,1
CUST_11283,31.0,Female,50,97.32,5101.28,Month-to-month,Fiber optic,Electronic check,1,1,78.2,5.0,0,Medium,0
CUST_11284,49.0,Male,4,67.12,273.04,Two year,DSL,Credit card (automatic),0,2,108.5,5.0,0,Low,0
CUST_11285,68.0,Male,38,44.67,1759.22,Month-to-month,DSL,Electronic check,2,0,149.5,5.0,0,Low,0
CUST_11286,55.0,Male,14,53.77,753.38,Two year,DSL,Electronic check,0,0,175.5,15.0,0,Low,0
CUST_11287,50.0,Male,9,23.84,223.89,Month-to-month,No,Bank transfer (automatic),6,0,173.9,0.0,0,High,1
CUST_11288,40.0,Female,4,109.68,453.27,Two year,Fiber optic,Credit card (automatic),2,1,167.1,10.0,2,Medium,1
CUST_11289,32.0,Female,4,79.35,333.01,Month-to-month,Fiber optic,Electronic check,2,0,138.5,5.0,0,High,1
CUST_11290,50.0,Male,26,92.87,2444.34,Month-to-month,Fiber optic,Electronic check,1,0,217.5,0.0,0,High,1
CUST_11291,42.0,Male,19,94.23,1840.36,One year,Fiber optic,Bank transfer (automatic),0,0,171.5,0.0,0,Low,0
CUST_11292,34.0,Male,3,83.32,251.03,Month-to-month,Fiber optic,Credit card (automatic),0,2,150.0,10.0,1,High,1
CUST_11293,50.0,Male,2,26.52,51.76,One year,No,Credit card (automatic),3,0,165.5,0.0,1,Low,0
CUST_11294,64.0,Female,1,87.95,86.67,Month-to-month,Fiber optic,Bank transfer (automatic),4,0,122.0,0.0,3,High,1
CUST_11295,72.0,Female,32,21.25,706.79,One year,No,Electronic check,3,0,137.4,0.0,0,Low,0
CUST_11296,19.0,Female,29,81.01,2244.97,Month-to-month,Fiber optic,Mailed check,0,3,46.3,5.0,0,Medium,1
CUST_11297,31.0,Male,1,18.51,18.68,Month-to-month,No,Electronic check,0,1,122.6,15.0,0,Low,0
CUST_11298,70.0,Female,19,57.5,1078.57,Month-to-month,DSL,Bank transfer (automatic),2,0,219.2,0.0,0,Medium,0
CUST_11299,57.0,Female,2,32.43,64.13,Month-to-month,No,Bank transfer (automatic),2,1,146.7,5.0,1,Medium,0
CUST_11300,57.0,Female,56,98.52,5729.29,Month-to-month,Fiber optic,Credit card (automatic),4,0,144.8,0.0,0,Medium,1
CUST_11301,,Male,57,39.83,2350.64,Month-to-month,DSL,Electronic check,0,3,184.9,0.0,1,Low,0
CUST_11302,56.0,Male,28,24.01,678.92,Month-to-month,No,Electronic check,0,0,156.1,15.0,0,Low,0
CUST_11303,68.0,Male,62,100.25,6074.36,Month-to-month,Fiber optic,Mailed check,1,3,104.6,0.0,1,Medium,1
CUST_11304,23.0,Male,40,80.86,3226.46,One year,Fiber optic,Bank transfer (automatic),1,1,141.1,0.0,0,Low,0
CUST_11305,23.0,Male,42,77.36,3219.32,Two year,Fiber optic,Credit card (automatic),1,0,88.9,10.0,1,Low,0
CUST_11306,20.0,Male,20,19.41,382.52,Month-to-month,No,Electronic check,4,0,148.3,0.0,0,Medium,0
CUST_11307,24.0,Male,8,51.42,395.02,One year,DSL,Electronic check,3,1,102.3,10.0,1,Low,0
CUST_11308,68.0,Female,5,53.0,266.14,One year,DSL,Mailed check,2,2,181.8,10.0,0,Low,0
CUST_11309,25.0,Male,9,84.07,741.64,Month-to-month,Fiber optic,Electronic check,1,2,117.0,0.0,0,High,1
CUST_11310,59.0,Male,23,100.54,2349.61,One year,Fiber optic,Credit card (automatic),2,1,102.9,0.0,0,Medium,0
CUST_11311,69.0,Female,4,18.0,70.7,Month-to-month,No,Mailed check,1,0,134.9,0.0,0,Low,0
CUST_11312,32.0,Female,7,74.94,520.97,month-to-month,Fiber optic,Credit card (automatic),2,0,156.4,0.0,0,Medium,0
CUST_11313,64.0,Female,15,48.39,693.36,Month-to-month,DSL,Bank transfer (automatic),2,1,85.7,0.0,0,Medium,0
CUST_11314,46.0,Female,6,22.13,139.32,One year,No,Bank transfer (automatic),5,1,116.5,15.0,0,Low,0
CUST_11315,50.0,Female,21,97.5,2049.06,One year,Fiber optic,Electronic check,2,3,144.7,10.0,0,Medium,0
CUST_11316,69.0,Female,61,,2771.27,Month-to-month,DSL,Credit card (automatic),2,1,200.2,0.0,1,Low,0
CUST_11317,47.0,Male,33,107.76,,Month-to-month,Fiber optic,Electronic check,3,0,26.2,15.0,0,High,1
CUST_11318,56.0,Male,26,47.89,1291.25,Two year,DSL,Mailed check,1,0,167.7,0.0,0,Low,0
CUST_11319,44.0,Male,20,90.29,1855.02,Month-to-month,Fiber optic,Electronic check,1,0,122.7,5.0,0,High,1
CUST_11320,53.0,Male,16,47.65,777.72,Month-to-month,DSL,Mailed check,3,1,117.7,0.0,3,High,1
CUST_11321,46.0,Male,4,69.28,267.13,Two year,Fiber optic,Electronic check,0,1,109.3,0.0,0,Low,0
CUST_11322,55.0,Female,54,72.68,3986.63,One year,DSL,Electronic check,1,0,123.6,10.0,0,Low,0
CUST_11323,74.0,Female,6,64.61,397.98,One year,DSL,Credit card (automatic),3,0,167.9,0.0,0,Medium,0
CUST_11324,50.0,Female,2,106.92,215.39,One year,Fiber optic,Electronic check,0,0,115.8,5.0,2,High,1
CUST_11325,54.0,Male,33,47.35,1623.92,Two year,DSL,Credit card (automatic),3,0,214.6,0.0,0,Low,0
CUST_11326,44.0,Female,4,99.02,387.25,Month-to-month,Fiber optic,Credit card (automatic),1,2,168.1,0.0,0,High,1
CUST_11327,72.0,Female,11,58.24,624.12,Month-to-month,DSL,Electronic check,5,0,148.9,10.0,1,High,1
CUST_11328,50.0,Male,1,92.47,95.89,Month-to-month,Fiber optic,Bank transfer (automatic),2,0,132.5,10.0,0,High,1
CUST_11329,21.0,Female,3,66.59,202.28,Two year,DSL,Electronic check,1,3,193.5,0.0,2,Medium,0
CUST_11330,39.0,Male,4,61.24,232.75,One year,Fiber optic,Electronic check,2,0,200.1,0.0,0,Medium,1
CUST_11331,19.0,Male,1,80.04,78.86,Month-to-month,Fiber optic,Mailed check,1,0,87.7,5.0,1,High,1
CUST_11332,27.0,Female,25,96.4,2496.24,Two year,Fiber optic,Credit card (automatic),2,1,108.4,5.0,1,Low,0
CUST_11333,22.0,Male,43,59.52,2438.38,Month-to-month,DSL,Electronic check,5,1,168.6,5.0,2,High,1
CUST_11334,27.0,Male,11,70.64,738.44,Month-to-month,Fiber optic,Bank transfer (automatic),2,1,182.2,5.0,0,High,1
CUST_11335,50.0,Female,49,23.56,1129.19,Month-to-month,No,Mailed check,2,1,126.5,20.0,0,Low,0
CUST_11336,71.0,Female,5,38.32,199.53,Month-to-month,No,Credit card (automatic),3,1,106.6,0.0,0,Medium,0
CUST_11337,55.0,Male,9,84.14,787.66,Two year,Fiber optic,Electronic check,2,0,143.5,5.0,1,Medium,0
CUST_11338,30.0,Male,3,61.33,184.34,Month-to-month,DSL,Bank transfer (automatic),4,0,206.5,5.0,0,Medium,1
CUST_11339,48.0,Male,23,86.72,2005.18,Two year,Fiber optic,Bank transfer (automatic),1,1,141.8,5.0,0,Low,0
CUST_11340,64.0,Female,13,91.08,1164.15,One year,Fiber optic,Bank transfer (automatic),4,1,83.1,0.0,2,High,1
CUST_11341,53.0,Male,22,59.77,1281.24,Month-to-month,DSL,Credit card (automatic),0,0,144.9,5.0,0,Low,0
CUST_11342,62.0,Male,34,41.17,1443.9,Two year,DSL,Credit card (automatic),2,1,175.2,5.0,1,Low,0
CUST_11343,41.0,Female,18,53.78,929.93,Month-to-month,DSL,Electronic check,0,3,135.4,5.0,1,High,1
CUST_11344,69.0,Female,23,81.34,1868.45,Month-to-month,Fiber optic,Mailed check,1,1,196.6,0.0,0,Medium,1
CUST_11345,73.0,Male,65,91.87,6051.81,Month-to-month,Fiber optic,Mailed check,3,1,179.0,5.0,0,Medium,1
CUST_11346,32.0,Male,8,90.87,698.15,Two year,Fiber optic,Electronic check,0,2,137.2,15.0,0,Low,0
CUST_11347,46.0,Female,10,63.06,631.84,Month-to-month,DSL,Mailed check,3,1,141.9,15.0,0,Medium,1
CUST_11348,25.0,Male,30,54.69,1653.42,Month-to-month,DSL,Mailed check,0,0,57.1,10.0,0,Low,0
CUST_11349,22.0,Male,22,57.25,1290.04,Month-to-month,DSL,Mailed check,2,0,194.5,5.0,0,Low,0
CUST_11350,46.0,Female,4,76.26,296.95,Month-to-month,Fiber optic,Credit card (automatic),2,0,125.2,0.0,0,High,1
CUST_11351,64.0,Male,11,94.22,1015.0,One year,Fiber optic,Electronic check,6,0,122.0,0.0,0,High,1
CUST_11352,21.0,Female,15,73.95,1116.96,Month-to-month,Fiber optic,Credit card (automatic),1,2,115.3,0.0,3,High,1
CUST_11353,29.0,Male,13,95.2,1297.39,Month-to-month,Fiber optic,Mailed check,2,1,160.6,10.0,2,High,1
CUST_11354,62.0,Male,4,87.49,340.07,Month-to-month,Fiber optic,Bank transfer (automatic),5,0,89.2,0.0,0,High,1
CUST_11355,19.0,Male,61,28.49,1822.33,Month-to-month,No,Credit card (automatic),1,2,95.7,10.0,0,Low,0
CUST_11356,44.0,Male,34,29.24,1015.47,Two year,No,Mailed check,5,1,137.6,10.0,0,Low,0
CUST_11357,48.0,Male,15,55.47,859.18,Month-to-month,DSL,Mailed check,3,2,111.8,15.0,1,High,1
CUST_11358,68.0,Male,27,36.84,953.86,Two year,DSL,Mailed check,0,0,155.1,10.0,0,Low,0
CUST_11359,68.0,Female,54,81.04,4288.82,Month-to-month,Fiber optic,Mailed check,0,1,113.5,5.0,0,Low,0
CUST_11360,53.0,Female,3,27.11,77.73,Month-to-month,No,Credit card (automatic),2,0,211.8,5.0,0,Medium,0
CUST_11361,53.0,Female,6,82.63,489.41,Two year,Fiber optic,Credit card (automatic),3,1,171.2,0.0,1,Medium,1
CUST_11362,43.0,Female,18,34.34,647.87,Month-to-month,No,Electronic check,1,4,170.6,0.0,0,Medium,1
CUST_11363,60.0,Male,38,56.14,2049.11,One year,DSL,Electronic check,1,1,112.8,0.0,0,Low,0
CUST_11364,44.0,Female,1,79.05,79.54,Two year,Fiber optic,Mailed check,1,0,248.3,0.0,1,Low,0
CUST_11365,22.0,Male,72,21.35,1461.27,Month-to-month,No,Electronic check,3,1,120.2,15.0,1,Low,0
CUST_11366,37.0,Female,14,,1119.94,Month-to-month,Fiber optic,Bank transfer (automatic),2,1,107.9,0.0,0,High,1
CUST_11367,28.0,Female,10,54.84,531.79,One year,DSL,Electronic check,5,1,171.8,10.0,0,Medium,0
CUST_11368,27.0,Female,8,49.16,378.71,Month-to-month,DSL,Mailed check,4,0,148.8,0.0,0,Medium,1
CUST_11369,57.0,Female,4,96.62,380.18,Month-to-month,Fiber optic,Electronic check,1,1,103.2,20.0,0,High,1
CUST_11370,55.0,Female,37,91.25,3467.76,Month-to-month,Fiber optic,Electronic check,2,2,238.8,0.0,0,High,1
CUST_11371,23.0,Male,72,52.73,3647.21,Month-to-month,DSL,Bank transfer (automatic),2,0,183.9,0.0,1,Low,0
CUST_11372,25.0,Male,12,64.22,749.82,One year,DSL,Mailed check,2,0,140.2,0.0,1,Low,0
CUST_11373,40.0,Female,72,64.76,4433.53,Month-to-month,Fiber optic,Credit card (automatic),2,0,248.0,10.0,0,Low,0
CUST_11374,64.0,Male,41,23.11,991.89,Month-to-month,No,Credit card (automatic),1,1,176.5,0.0,1,Low,0
CUST_11375,43.0,Female,15,92.0,1392.72,One year,Fiber optic,Mailed check,2,0,139.5,10.0,0,Low,0
CUST_11376,63.0,Female,26,93.89,2494.82,Month-to-month,Fiber optic,Electronic check,1,1,242.7,5.0,1,High,1
CUST_11377,60.0,Male,13,93.04,1227.83,Month-to-month,Fiber optic,Credit card (automatic),0,1,169.7,0.0,0,High,1
CUST_11378,29.0,Female,19,88.54,1622.43,One year,Fiber optic,Credit card (automatic),2,0,167.7,0.0,1,Low,0
CUST_11379,43.0,Female,1,82.65,83.43,Month-to-month,Fiber optic,Credit card (automatic),2,2,122.6,10.0,0,High,1
CUST_11380,30.0,Female,28,26.28,708.72,One year,No,Electronic check,2,2,142.2,0.0,1,Low,0
CUST_11381,57.0,Female,1,73.57,72.84,Two year,Fiber optic,Credit card (automatic),1,0,121.5,15.0,0,Low,0
CUST_11382,35.0,Female,40,74.86,3015.05,Month-to-month,Fiber optic,Electronic check,1,0,204.8,0.0,0,Medium,0
CUST_11383,42.0,Female,41,85.74,3536.04,Month-to-month,Fiber optic,Bank transfer (automatic),4,0,67.6,5.0,0,High,1
CUST_11384,50.0,Female,6,63.96,369.14,Month-to-month,DSL,Credit card (automatic),1,0,201.5,5.0,0,Medium,0
CUST_11385,64.0,Male,9,18.25,156.6,Month-to-month,No,Electronic check,1,1,100.5,5.0,1,Medium,1
CUST_11386,,Male,15,90.46,1397.37,Two year,Fiber optic,Credit card (automatic),0,1,137.4,0.0,0,Low,0
CUST_11387,60.0,Female,21,94.27,2024.4,Two year,Fiber optic,Electronic check,0,0,126.7,15.0,1,Low,0
CUST_11388,29.0,Male,8,84.07,644.43,Month-to-month,Fiber optic,Credit card (automatic),1,1,116.6,10.0,1,High,1
CUST_11389,61.0,Female,21,113.49,2294.49,One year,Fiber optic,Electronic check,1,3,171.0,5.0,1,High,1
CUST_11390,53.0,Female,8,76.8,638.52,Two year,Fiber optic,Credit card (automatic),1,2,139.8,5.0,0,Low,0
CUST_11391,65.0,Male,1,80.67,82.84,Two year,Fiber optic,Electronic check,0,2,110.0,5.0,1,Medium,1
CUST_11392,21.0,Female,1,80.26,84.24,Month-to-month,Fiber optic,Bank transfer (automatic),1,0,146.9,15.0,1,High,1
CUST_11393,22.0,Female,2,67.72,132.11,Month-to-month,DSL,Mailed check,2,1,108.7,15.0,1,High,1
CUST_11394,73.0,Male,37,81.06,2995.56,Month-to-month,Fiber optic,Mailed check,0,0,115.8,0.0,2,Medium,1
CUST_11395,54.0,Male,72,30.19,2116.39,Two year,No,Electronic check,1,1,72.6,0.0,0,Low,0
CUST_11396,25.0,Male,13,33.61,442.3,Month-to-month,No,Bank transfer (automatic),2,1,119.7,20.0,1,Low,0
CUST_11397,59.0,Male,17,49.7,812.41,One year,DSL,Electronic check,1,0,162.2,0.0,0,Low,0
CUST_11398,66.0,Female,3,99.74,288.07,Month-to-month,Fiber optic,Mailed check,0,1,141.7,20.0,1,High,1
CUST_11399,45.0,Male,19,111.43,2026.53,Month-to-month,Fiber optic,Electronic check,1,0,221.7,5.0,0,High,1
CUST_11400,48.0,Female,3,101.03,308.96,Month-to-month,Fiber optic,Credit card (automatic),2,0,257.6,0.0,1,High,1
CUST_11401,26.0,Male,22,38.79,852.87,Two year,DSL,Electronic check,4,0,119.1,0.0,1,Low,0
CUST_11402,71.0,Male,64,47.5,3075.79,Month-to-month,DSL,Electronic check,4,2,102.5,0.0,0,Medium,1
CUST_11403,68.0,Female,5,21.45,111.32,One year,No,Electronic check,1,1,190.8,10.0,0,Low,0
CUST_11404,46.0,Female,34,25.19,877.04,Month-to-month,No,Mailed check,2,1,155.1,0.0,2,Low,0
CUST_11405,31.0,Male,1,83.01,82.69,Month-to-month,Fiber optic,Electronic check,4,1,191.1,0.0,0,High,1
CUST_11406,57.0,Male,11,53.66,618.85,Month-to-month,DSL,Mailed check,2,1,157.9,15.0,0,Medium,0
CUST_11407,58.0,Male,2,78.99,157.29,Month-to-month,Fiber optic,Credit card (automatic),4,0,131.3,0.0,1,High,1
CUST_11408,39.0,Male,10,94.08,904.34,Month-to-month,Fiber optic,Bank transfer (automatic),2,0,131.5,5.0,0,High,1
CUST_11409,28.0,Female,4,93.28,391.5,Month-to-month,Fiber optic,Bank transfer (automatic),1,1,159.5,5.0,2,High,1
CUST_11410,40.0,Male,11,82.6,865.24,Month-to-month,Fiber optic,Electronic check,1,0,130.5,0.0,3,High,1
CUST_11411,18.0,Male,12,23.7,285.82,Month-to-month,No,Bank transfer (automatic),1,2,194.9,0.0,0,Low,0
CUST_11412,63.0,Male,8,57.72,452.94,Two year,Fiber optic,Electronic check,3,0,81.4,0.0,1,Medium,1
CUST_11413,54.0,Female,25,66.33,1658.84,Two year,DSL,Credit card (automatic),1,0,194.6,0.0,0,Low,0
