user_id,group,converted,revenue,session_duration,orders,bounce,refunded
USR-14477,Control,0,0.0,6.1,0,1,0
USR-14478,Treatment,0,0.0,159.8,0,0,0
USR-14479,Treatment,0,0.0,22.1,0,1,0
USR-14480,Control,0,0.0,35.3,0,0,0
USR-14481,Control,0,0.0,90.0,0,0,0
USR-14482,Treatment,0,0.0,76.8,0,0,0
USR-14483,Treatment,0,0.0,149.0,0,0,0
USR-14484,Control,1,45.45,220.8,1,0,0
USR-14485,Treatment,0,0.0,7.8,0,1,0
USR-14486,Control,0,0.0,16.4,0,1,0
USR-14487,Control,0,0.0,125.9,0,0,0
USR-14488,Treatment,0,0.0,103.9,0,0,0
USR-14489,Treatment,0,0.0,5.5,0,1,0
USR-14490,Control,0,0.0,193.6,0,0,0
USR-14491,Treatment,0,0.0,144.5,0,0,0
USR-14492,Treatment,0,0.0,183.4,0,0,0
USR-14493,Treatment,0,0.0,108.6,0,0,0
USR-14494,Treatment,0,0.0,9.7,0,1,0
USR-14495,Treatment,0,0.0,105.5,0,0,0
USR-14496,Control,0,0.0,7.1,0,1,0
USR-14497,Control,0,0.0,105.7,0,0,0
USR-14498,Control,0,0.0,98.9,0,0,0
USR-14499,Control,0,0.0,84.7,0,0,0
USR-14500,Treatment,0,0.0,117.5,0,0,0
USR-14501,Treatment,0,0.0,7.9,0,1,0
USR-14502,Control,0,0.0,122.7,0,0,0
USR-14503,Control,0,0.0,79.8,0,0,0
USR-14504,Control,0,0.0,19.5,0,1,0
USR-14505,Control,0,0.0,114.7,0,0,0
USR-14506,Treatment,0,0.0,24.9,0,1,0
USR-14507,Control,0,0.0,128.7,0,0,0
USR-14508,Treatment,0,0.0,75.0,0,0,0
USR-14509,Treatment,0,0.0,14.9,0,1,0
USR-14510,Control,0,0.0,19.8,0,1,0
USR-14511,Control,0,0.0,14.1,0,1,0
USR-14512,Control,0,0.0,5.5,0,1,0
USR-14513,Treatment,0,0.0,202.6,0,0,0
USR-14514,Treatment,0,0.0,120.3,0,0,0
USR-14515,Control,0,0.0,66.6,0,0,0
USR-14516,Treatment,0,0.0,22.4,0,1,0
USR-14517,Treatment,0,0.0,93.2,0,0,0
USR-14518,Control,0,0.0,124.3,0,0,0
USR-14519,Control,0,0.0,5.8,0,1,0
USR-14520,Treatment,0,0.0,116.0,0,0,0
USR-14521,Treatment,0,0.0,112.3,0,0,0
USR-14522,Treatment,0,0.0,24.5,0,1,0
USR-14523,Treatment,0,0.0,6.8,0,1,0
USR-14524,Treatment,0,0.0,57.2,0,0,0
USR-14525,Control,0,0.0,77.2,0,0,0
USR-14526,Treatment,0,0.0,136.6,0,0,0
USR-14527,Treatment,0,0.0,118.3,0,0,0
USR-14528,Treatment,0,0.0,201.3,0,0,0
USR-14529,Control,0,0.0,15.0,0,1,0
USR-14530,Control,0,0.0,19.6,0,1,0
USR-14531,Control,0,0.0,23.4,0,1,0
USR-14532,Control,0,0.0,106.1,0,0,0
USR-14533,Control,0,0.0,17.7,0,1,0
USR-14534,Treatment,1,38.3,266.6,1,0,0
USR-14535,Treatment,0,0.0,96.3,0,0,0
USR-14536,Control,0,0.0,99.9,0,0,0
USR-14537,Treatment,0,0.0,111.4,0,0,0
USR-14538,Control,0,0.0,113.5,0,0,0
USR-14539,Control,0,0.0,91.7,0,0,0
USR-14540,Control,0,0.0,6.5,0,1,0
USR-14541,Treatment,0,0.0,13.9,0,1,0
USR-14542,Control,0,0.0,135.8,0,0,0
USR-14543,Control,0,0.0,106.6,0,0,0
USR-14544,Control,0,0.0,17.6,0,1,0
USR-14545,Treatment,0,0.0,16.1,0,1,0
USR-14546,Control,0,0.0,136.0,0,0,0
USR-14547,Treatment,1,55.9,243.3,1,0,0
USR-14548,Treatment,0,0.0,115.6,0,0,0
USR-14549,Treatment,0,0.0,131.9,0,0,0
USR-14550,Treatment,0,0.0,180.2,0,0,0
USR-14551,Control,0,0.0,6.7,0,1,0
USR-14552,Control,0,0.0,80.3,0,0,0
USR-14553,Treatment,0,0.0,116.0,0,0,0
USR-14554,Control,0,0.0,59.1,0,0,0
USR-14555,Treatment,0,0.0,22.1,0,1,0
USR-14556,Treatment,0,0.0,129.3,0,0,0
USR-14557,Treatment,0,0.0,9.1,0,1,0
USR-14558,Treatment,0,0.0,153.8,0,0,0
USR-14559,Treatment,1,71.55,305.3,3,0,0
USR-14560,Treatment,0,0.0,14.7,0,1,0
USR-14561,Control,0,0.0,134.6,0,0,0
USR-14562,Treatment,0,0.0,12.1,0,1,0
USR-14563,Control,0,0.0,109.8,0,0,0
USR-14564,Control,0,0.0,22.1,0,1,0
USR-14565,Treatment,0,0.0,17.0,0,1,0
USR-14566,Control,0,0.0,24.0,0,1,0
USR-14567,Control,0,0.0,66.0,0,0,0
USR-14568,Control,0,0.0,97.0,0,0,0
USR-14569,Treatment,0,0.0,6.1,0,1,0
USR-14570,Treatment,0,0.0,182.8,0,0,0
USR-14571,Treatment,0,0.0,70.2,0,0,0
USR-14572,Control,0,0.0,22.5,0,1,0
USR-14573,Treatment,0,0.0,23.4,0,1,0
USR-14574,Treatment,0,0.0,86.4,0,0,0
USR-14575,Control,0,0.0,112.6,0,0,0
USR-14576,Control,0,0.0,129.2,0,0,0
USR-14577,Control,0,0.0,105.8,0,0,0
USR-14578,Treatment,0,0.0,128.7,0,0,0
USR-14579,Treatment,0,0.0,98.0,0,0,0
USR-14580,Treatment,1,33.7,261.8,1,0,0
USR-14581,Control,0,0.0,15.8,0,1,0
USR-14582,Treatment,0,0.0,10.3,0,1,0
USR-14583,Treatment,0,0.0,13.3,0,1,0
USR-14584,Treatment,0,0.0,98.7,0,0,0
USR-14585,Treatment,0,0.0,21.5,0,1,0
USR-14586,Control,0,0.0,74.0,0,0,0
USR-14587,Control,0,0.0,84.9,0,0,0
USR-14588,Treatment,0,0.0,24.8,0,1,0
USR-14589,Treatment,0,0.0,137.4,0,0,0
USR-14590,Treatment,0,0.0,14.7,0,1,0
USR-14591,Control,0,0.0,124.6,0,0,0
USR-14592,Treatment,0,0.0,12.1,0,1,0
USR-14593,Control,0,0.0,24.5,0,1,0
USR-14594,Control,0,0.0,84.8,0,0,0
USR-14595,Treatment,0,0.0,167.3,0,0,0
USR-14596,Treatment,0,0.0,14.9,0,1,0
USR-14597,Control,0,0.0,114.2,0,0,0
USR-14598,Control,0,0.0,64.8,0,0,0
USR-14599,Control,0,0.0,17.8,0,1,0
USR-14600,Control,0,0.0,131.6,0,0,0
USR-14601,Treatment,0,0.0,74.9,0,0,0
USR-14602,Treatment,0,0.0,11.4,0,1,0
USR-14603,Control,0,0.0,23.9,0,1,0
USR-14604,Treatment,0,0.0,16.9,0,1,0
USR-14605,Treatment,1,61.76,293.1,1,0,0
USR-14606,Treatment,0,0.0,109.0,0,0,0
USR-14607,Control,0,0.0,79.9,0,0,0
USR-14608,Treatment,0,0.0,7.7,0,1,0
USR-14609,Control,0,0.0,24.4,0,1,0
USR-14610,Control,0,0.0,103.5,0,0,0
USR-14611,Control,0,0.0,99.8,0,0,0
USR-14612,Control,0,0.0,145.6,0,0,0
USR-14613,Control,0,0.0,18.5,0,1,0
USR-14614,Control,0,0.0,76.6,0,0,0
USR-14615,Control,0,0.0,79.3,0,0,0
USR-14616,Treatment,0,0.0,5.7,0,1,0
USR-14617,Treatment,0,0.0,88.2,0,0,0
USR-14618,Control,0,0.0,11.2,0,1,0
USR-14619,Treatment,0,0.0,102.0,0,0,0
USR-14620,Treatment,1,117.28,220.5,1,0,0
USR-14621,Treatment,0,0.0,141.1,0,0,0
USR-14622,Control,0,0.0,140.3,0,0,0
USR-14623,Treatment,0,0.0,137.4,0,0,0
USR-14624,Treatment,0,0.0,130.3,0,0,0
USR-14625,Treatment,0,0.0,155.3,0,0,0
USR-14626,Control,0,0.0,146.9,0,0,0
USR-14627,Treatment,0,0.0,77.8,0,0,0
USR-14628,Treatment,0,0.0,94.2,0,0,0
USR-14629,Treatment,0,0.0,14.2,0,1,0
USR-14630,Control,0,0.0,7.7,0,1,0
USR-14631,Control,0,0.0,16.5,0,1,0
USR-14632,Treatment,0,0.0,129.7,0,0,0
USR-14633,Treatment,0,0.0,91.8,0,0,0
USR-14634,Control,0,0.0,110.7,0,0,0
USR-14635,Treatment,0,0.0,111.0,0,0,0
USR-14636,Control,0,0.0,111.8,0,0,0
USR-14637,Treatment,0,0.0,90.4,0,0,0
USR-14638,Treatment,0,0.0,136.8,0,0,0
USR-14639,Treatment,0,0.0,19.3,0,1,0
USR-14640,Treatment,0,0.0,13.4,0,1,0
USR-14641,Control,0,0.0,95.0,0,0,0
USR-14642,Treatment,0,0.0,9.3,0,1,0
USR-14643,Control,0,0.0,131.1,0,0,0
USR-14644,Treatment,0,0.0,18.5,0,1,0
USR-14645,Treatment,0,0.0,57.3,0,0,0
USR-14646,Treatment,0,0.0,133.2,0,0,0
USR-14647,Control,0,0.0,129.0,0,0,0
USR-14648,Treatment,0,0.0,10.9,0,1,0
USR-14649,Control,0,0.0,16.6,0,1,0
USR-14650,Control,0,0.0,134.1,0,0,0
USR-14651,Treatment,0,0.0,126.9,0,0,0
USR-14652,Control,0,0.0,132.6,0,0,0
USR-14653,Treatment,0,0.0,127.8,0,0,0
USR-14654,Control,0,0.0,14.7,0,1,0
USR-14655,Control,0,0.0,8.9,0,1,0
USR-14656,Treatment,0,0.0,65.8,0,0,0
USR-14657,Treatment,1,89.3,206.4,1,0,0
USR-14658,Control,1,242.04,249.2,2,0,0
USR-14659,Treatment,0,0.0,12.2,0,1,0
USR-14660,Treatment,0,0.0,13.5,0,1,0
USR-14661,Treatment,0,0.0,152.5,0,0,0
USR-14662,Control,0,0.0,9.2,0,1,0
USR-14663,Treatment,0,0.0,16.3,0,1,0
USR-14664,Treatment,0,0.0,23.9,0,1,0
USR-14665,Treatment,0,0.0,104.8,0,0,0
USR-14666,Control,0,0.0,146.5,0,0,0
USR-14667,Treatment,0,0.0,69.3,0,0,0
USR-14668,Treatment,0,0.0,90.6,0,0,0
USR-14669,Treatment,0,0.0,143.4,0,0,0
USR-14670,Control,0,0.0,14.4,0,1,0
USR-14671,Treatment,0,0.0,123.3,0,0,0
USR-14672,Treatment,0,0.0,19.2,0,1,0
USR-14673,Control,0,0.0,20.1,0,1,0
USR-14674,Control,0,0.0,107.7,0,0,0
USR-14675,Treatment,0,0.0,135.7,0,0,0
USR-14676,Control,0,0.0,134.7,0,0,0
USR-14677,Treatment,0,0.0,21.8,0,1,0
USR-14678,Treatment,0,0.0,137.3,0,0,0
USR-14679,Treatment,0,0.0,135.4,0,0,0
USR-14680,Control,0,0.0,149.8,0,0,0
USR-14681,Control,0,0.0,11.2,0,1,0
USR-14682,Treatment,0,0.0,105.2,0,0,0
USR-14683,Control,0,0.0,79.7,0,0,0
USR-14684,Treatment,0,0.0,135.4,0,0,0
USR-14685,Control,0,0.0,96.1,0,0,0
USR-14686,Control,0,0.0,13.6,0,1,0
USR-14687,Control,0,0.0,166.0,0,0,0
USR-14688,Treatment,0,0.0,133.0,0,0,0
USR-14689,Treatment,0,0.0,146.8,0,0,0
USR-14690,Control,1,20.4,271.9,1,0,0
USR-14691,Control,0,0.0,101.6,0,0,0
USR-14692,Control,0,0.0,19.0,0,1,0
USR-14693,Treatment,0,0.0,154.5,0,0,0
USR-14694,Control,1,78.51,219.5,1,0,0
USR-14695,Treatment,0,0.0,146.0,0,0,0
USR-14696,Treatment,0,0.0,106.1,0,0,0
USR-14697,Treatment,0,0.0,77.8,0,0,0
USR-14698,Control,0,0.0,126.8,0,0,0
USR-14699,Treatment,0,0.0,149.4,0,0,0
USR-14700,Control,0,0.0,144.9,0,0,0
USR-14701,Control,0,0.0,18.8,0,1,0
USR-14702,Treatment,0,0.0,102.4,0,0,0
USR-14703,Treatment,0,0.0,20.2,0,1,0
USR-14704,Control,0,0.0,95.0,0,0,0
USR-14705,Control,0,0.0,22.9,0,1,0
USR-14706,Treatment,0,0.0,13.9,0,1,0
USR-14707,Control,0,0.0,17.3,0,1,0
USR-14708,Treatment,0,0.0,80.4,0,0,0
USR-14709,Treatment,0,0.0,80.2,0,0,0
USR-14710,Control,0,0.0,151.1,0,0,0
USR-14711,Control,0,0.0,9.2,0,1,0
USR-14712,Control,0,0.0,86.9,0,0,0
USR-14713,Treatment,0,0.0,119.6,0,0,0
USR-14714,Treatment,1,33.29,256.2,1,0,0
USR-14715,Control,0,0.0,7.3,0,1,0
USR-14716,Treatment,0,0.0,117.1,0,0,0
USR-14717,Treatment,0,0.0,20.6,0,1,0
USR-14718,Control,0,0.0,106.0,0,0,0
USR-14719,Treatment,0,0.0,10.6,0,1,0
USR-14720,Control,0,0.0,140.1,0,0,0
USR-14721,Control,0,0.0,10.2,0,1,0
USR-14722,Control,0,0.0,23.4,0,1,0
USR-14723,Control,0,0.0,20.1,0,1,0
USR-14724,Control,0,0.0,98.3,0,0,0
USR-14725,Control,0,0.0,109.5,0,0,0
USR-14726,Treatment,0,0.0,166.7,0,0,0
USR-14727,Treatment,0,0.0,106.8,0,0,0
USR-14728,Treatment,0,0.0,103.4,0,0,0
USR-14729,Control,0,0.0,99.9,0,0,0
USR-14730,Control,0,0.0,8.9,0,1,0
USR-14731,Control,0,0.0,148.7,0,0,0
USR-14732,Treatment,1,31.66,241.8,2,0,0
USR-14733,Treatment,0,0.0,23.8,0,1,0
USR-14734,Control,0,0.0,14.6,0,1,0
USR-14735,Control,0,0.0,6.9,0,1,0
USR-14736,Treatment,0,0.0,22.5,0,1,0
USR-14737,Control,1,21.31,209.0,1,0,0
USR-14738,Control,0,0.0,19.1,0,1,0
USR-14739,Treatment,0,0.0,105.8,0,0,0
USR-14740,Treatment,0,0.0,100.2,0,0,0
USR-14741,Control,0,0.0,111.1,0,0,0
USR-14742,Control,0,0.0,9.6,0,1,0
USR-14743,Treatment,0,0.0,24.6,0,1,0
USR-14744,Control,0,0.0,95.4,0,0,0
USR-14745,Control,0,0.0,86.4,0,0,0
USR-14746,Control,0,0.0,105.7,0,0,0
USR-14747,Control,0,0.0,94.8,0,0,0
USR-14748,Control,1,30.54,212.2,1,0,0
USR-14749,Treatment,0,0.0,139.6,0,0,0
USR-14750,Control,0,0.0,15.7,0,1,0
USR-14751,Control,0,0.0,137.8,0,0,0
USR-14752,Treatment,0,0.0,61.4,0,0,0
USR-14753,Treatment,0,0.0,88.1,0,0,0
USR-14754,Treatment,0,0.0,139.8,0,0,0
USR-14755,Treatment,0,0.0,107.0,0,0,0
USR-14756,Control,0,0.0,6.0,0,1,0
USR-14757,Treatment,0,0.0,115.5,0,0,0
USR-14758,Control,0,0.0,113.7,0,0,0
USR-14759,Treatment,0,0.0,114.4,0,0,0
USR-14760,Control,0,0.0,153.3,0,0,0
USR-14761,Treatment,0,0.0,146.5,0,0,0
USR-14762,Treatment,0,0.0,75.3,0,0,0
USR-14763,Control,0,0.0,145.1,0,0,0
USR-14764,Treatment,0,0.0,67.0,0,0,0
USR-14765,Treatment,0,0.0,8.6,0,1,0
USR-14766,Treatment,0,0.0,125.3,0,0,0
USR-14767,Control,0,0.0,132.7,0,0,0
USR-14768,Treatment,0,0.0,90.5,0,0,0
USR-14769,Control,0,0.0,49.0,0,0,0
USR-14770,Control,0,0.0,12.7,0,1,0
USR-14771,Control,0,0.0,104.5,0,0,0
USR-14772,Control,0,0.0,5.7,0,1,0
USR-14773,Treatment,0,0.0,122.8,0,0,0
USR-14774,Control,0,0.0,78.0,0,0,0
USR-14775,Treatment,0,0.0,5.3,0,1,0
USR-14776,Control,0,0.0,135.5,0,0,0
USR-14777,Control,0,0.0,9.1,0,1,0
USR-14778,Control,0,0.0,153.1,0,0,0
USR-14779,Control,0,0.0,74.5,0,0,0
USR-14780,Control,0,0.0,126.8,0,0,0
USR-14781,Control,0,0.0,93.6,0,0,0
USR-14782,Treatment,0,0.0,15.2,0,1,0
USR-14783,Control,0,0.0,8.0,0,1,0
USR-14784,Control,0,0.0,18.7,0,1,0
USR-14785,Control,0,0.0,131.2,0,0,0
USR-14786,Treatment,0,0.0,8.0,0,1,0
USR-14787,Treatment,0,0.0,101.2,0,0,0
USR-14788,Control,0,0.0,129.4,0,0,0
USR-14789,Control,0,0.0,11.1,0,1,0
USR-14790,Control,0,0.0,174.1,0,0,0
USR-14791,Treatment,0,0.0,7.8,0,1,0
USR-14792,Control,0,0.0,100.5,0,0,0
USR-14793,Control,0,0.0,157.0,0,0,0
USR-14794,Control,0,0.0,157.5,0,0,0
USR-14795,Control,0,0.0,112.5,0,0,0
USR-14796,Control,1,42.83,165.4,1,0,0
USR-14797,Treatment,0,0.0,157.4,0,0,0
USR-14798,Control,0,0.0,22.0,0,1,0
USR-14799,Treatment,0,0.0,42.2,0,0,0
USR-14800,Control,0,0.0,91.4,0,0,0
USR-14801,Control,0,0.0,16.6,0,1,0
USR-14802,Treatment,1,36.43,279.2,1,0,0
USR-14803,Control,0,0.0,109.6,0,0,0
USR-14804,Treatment,0,0.0,185.4,0,0,0
USR-14805,Treatment,0,0.0,18.2,0,1,0
USR-14806,Control,0,0.0,129.7,0,0,0
USR-14807,Treatment,0,0.0,92.5,0,0,0
USR-14808,Control,0,0.0,10.7,0,1,0
USR-14809,Treatment,0,0.0,5.3,0,1,0
USR-14810,Control,0,0.0,98.8,0,0,0
USR-14811,Treatment,0,0.0,102.0,0,0,0
USR-14812,Control,0,0.0,5.2,0,1,0
USR-14813,Treatment,0,0.0,89.1,0,0,0
USR-14814,Treatment,0,0.0,15.0,0,1,0
USR-14815,Treatment,0,0.0,8.1,0,1,0
USR-14816,Treatment,0,0.0,24.8,0,1,0
USR-14817,Treatment,0,0.0,116.0,0,0,0
USR-14818,Treatment,0,0.0,115.1,0,0,0
USR-14819,Control,0,0.0,117.7,0,0,0
USR-14820,Control,0,0.0,86.9,0,0,0
USR-14821,Control,0,0.0,81.4,0,0,0
USR-14822,Control,0,0.0,14.6,0,1,0
USR-14823,Control,0,0.0,15.8,0,1,0
USR-14824,Treatment,0,0.0,105.3,0,0,0
USR-14825,Control,0,0.0,22.0,0,1,0
USR-14826,Treatment,0,0.0,19.7,0,1,0
USR-14827,Control,0,0.0,159.1,0,0,0
USR-14828,Control,0,0.0,101.3,0,0,0
USR-14829,Treatment,0,0.0,90.3,0,0,0
USR-14830,Treatment,0,0.0,19.8,0,1,0
USR-14831,Treatment,0,0.0,13.3,0,1,0
USR-14832,Treatment,0,0.0,77.5,0,0,0
USR-14833,Control,0,0.0,88.8,0,0,0
USR-14834,Treatment,1,83.94,233.8,1,0,0
USR-14835,Control,0,0.0,15.4,0,1,0
USR-14836,Control,0,0.0,20.9,0,1,0
USR-14837,Control,0,0.0,135.4,0,0,0
USR-14838,Control,0,0.0,24.2,0,1,0
USR-14839,Control,0,0.0,79.1,0,0,0
USR-14840,Treatment,0,0.0,60.0,0,0,0
USR-14841,Treatment,0,0.0,19.0,0,1,0
USR-14842,Control,0,0.0,6.2,0,1,0
USR-14843,Control,0,0.0,74.1,0,0,0
USR-14844,Control,0,0.0,56.8,0,0,0
USR-14845,Control,0,0.0,105.9,0,0,0
USR-14846,Treatment,0,0.0,95.2,0,0,0
USR-14847,Control,0,0.0,9.6,0,1,0
USR-14848,Treatment,0,0.0,15.2,0,1,0
USR-14849,Control,0,0.0,16.8,0,1,0
USR-14850,Treatment,0,0.0,105.5,0,0,0
USR-14851,Control,0,0.0,17.2,0,1,0
USR-14852,Treatment,0,0.0,65.2,0,0,0
USR-14853,Control,0,0.0,95.8,0,0,0
USR-14854,Treatment,0,0.0,130.0,0,0,0
USR-14855,Control,0,0.0,98.1,0,0,0
USR-14856,Control,0,0.0,92.6,0,0,0
USR-14857,Treatment,0,0.0,66.8,0,0,0
USR-14858,Treatment,0,0.0,124.4,0,0,0
USR-14859,Treatment,0,0.0,97.8,0,0,0
USR-14860,Treatment,0,0.0,92.6,0,0,0
USR-14861,Treatment,0,0.0,12.1,0,1,0
USR-14862,Control,0,0.0,18.0,0,1,0
USR-14863,Control,1,116.16,179.8,2,0,0
USR-14864,Control,0,0.0,7.0,0,1,0
USR-14865,Treatment,0,0.0,12.6,0,1,0
USR-14866,Control,0,0.0,122.1,0,0,0
USR-14867,Control,0,0.0,115.4,0,0,0
USR-14868,Treatment,0,0.0,19.5,0,1,0
USR-14869,Treatment,0,0.0,131.0,0,0,0
USR-14870,Control,0,0.0,125.7,0,0,0
USR-14871,Control,0,0.0,109.3,0,0,0
USR-14872,Control,0,0.0,128.0,0,0,0
USR-14873,Control,0,0.0,88.4,0,0,0
USR-14874,Control,0,0.0,76.4,0,0,0
USR-14875,Treatment,0,0.0,137.0,0,0,0
USR-14876,Treatment,0,0.0,23.5,0,1,0
USR-14877,Treatment,0,0.0,6.5,0,1,0
USR-14878,Control,0,0.0,64.1,0,0,0
USR-14879,Treatment,0,0.0,142.7,0,0,0
USR-14880,Control,0,0.0,70.1,0,0,0
USR-14881,Control,0,0.0,114.6,0,0,0
USR-14882,Treatment,0,0.0,97.8,0,0,0
USR-14883,Control,0,0.0,9.5,0,1,0
USR-14884,Control,0,0.0,144.4,0,0,0
USR-14885,Treatment,0,0.0,165.5,0,0,0
USR-14886,Control,0,0.0,125.3,0,0,0
USR-14887,Treatment,0,0.0,125.6,0,0,0
USR-14888,Control,0,0.0,122.7,0,0,0
USR-14889,Treatment,1,18.44,234.3,1,0,0
USR-14890,Control,0,0.0,6.2,0,1,0
USR-14891,Control,1,36.03,145.5,1,0,0
USR-14892,Treatment,0,0.0,134.6,0,0,0
USR-14893,Control,0,0.0,10.8,0,1,0
USR-14894,Control,0,0.0,127.7,0,0,0
USR-14895,Control,0,0.0,19.2,0,1,0
USR-14896,Control,0,0.0,81.6,0,0,0
USR-14897,Control,0,0.0,17.0,0,1,0
USR-14898,Control,0,0.0,82.3,0,0,0
USR-14899,Treatment,0,0.0,143.2,0,0,0
USR-14900,Control,0,0.0,145.2,0,0,0
USR-14901,Control,0,0.0,8.0,0,1,0
USR-14902,Control,0,0.0,17.2,0,1,0
USR-14903,Control,0,0.0,127.1,0,0,0
USR-14904,Treatment,0,0.0,104.9,0,0,0
USR-14905,Control,0,0.0,158.0,0,0,0
USR-14906,Treatment,0,0.0,8.6,0,1,0
USR-14907,Control,0,0.0,13.9,0,1,0
USR-14908,Treatment,0,0.0,96.6,0,0,0
USR-14909,Treatment,0,0.0,146.8,0,0,0
USR-14910,Treatment,0,0.0,20.4,0,1,0
USR-14911,Treatment,0,0.0,19.4,0,1,0
USR-14912,Treatment,0,0.0,124.3,0,0,0
USR-14913,Control,0,0.0,130.8,0,0,0
USR-14914,Control,0,0.0,132.6,0,0,0
USR-14915,Treatment,0,0.0,7.2,0,1,0
USR-14916,Control,0,0.0,18.9,0,1,0
USR-14917,Control,0,0.0,64.8,0,0,0
USR-14918,Treatment,0,0.0,24.4,0,1,0
USR-14919,Control,0,0.0,113.5,0,0,0
USR-14920,Treatment,0,0.0,113.9,0,0,0
USR-14921,Treatment,0,0.0,22.3,0,1,0
USR-14922,Treatment,0,0.0,16.0,0,1,0
USR-14923,Treatment,0,0.0,79.1,0,0,0
USR-14924,Control,0,0.0,114.0,0,0,0
USR-14925,Control,0,0.0,108.0,0,0,0
USR-14926,Control,0,0.0,24.1,0,1,0
USR-14927,Control,0,0.0,79.0,0,0,0
USR-14928,Treatment,0,0.0,38.5,0,0,0
USR-14929,Treatment,0,0.0,11.6,0,1,0
USR-14930,Control,0,0.0,84.8,0,0,0
USR-14931,Control,0,0.0,10.9,0,1,0
USR-14932,Treatment,0,0.0,16.3,0,1,0
USR-14933,Control,0,0.0,117.2,0,0,0
USR-14934,Control,0,0.0,92.2,0,0,0
USR-14935,Control,0,0.0,94.2,0,0,0
USR-14936,Treatment,0,0.0,104.6,0,0,0
USR-14937,Treatment,1,31.3,275.3,1,0,0
USR-14938,Treatment,1,20.91,295.3,1,0,0
USR-14939,Treatment,0,0.0,57.4,0,0,0
USR-14940,Control,0,0.0,13.4,0,1,0
USR-14941,Control,0,0.0,9.4,0,1,0
USR-14942,Treatment,0,0.0,99.9,0,0,0
USR-14943,Control,0,0.0,110.9,0,0,0
USR-14944,Treatment,0,0.0,9.7,0,1,0
USR-14945,Treatment,0,0.0,13.2,0,1,0
USR-14946,Treatment,0,0.0,9.2,0,1,0
USR-14947,Treatment,0,0.0,94.8,0,0,0
USR-14948,Treatment,0,0.0,23.6,0,1,0
USR-14949,Treatment,0,0.0,54.4,0,0,0
USR-14950,Control,0,0.0,8.4,0,1,0
USR-14951,Control,0,0.0,145.6,0,0,0
USR-14952,Control,0,0.0,114.0,0,0,0
USR-14953,Treatment,0,0.0,30.7,0,0,0
USR-14954,Control,0,0.0,22.0,0,1,0
USR-14955,Treatment,0,0.0,97.8,0,0,0
USR-14956,Control,0,0.0,52.1,0,0,0
USR-14957,Treatment,0,0.0,21.8,0,1,0
USR-14958,Control,1,61.13,205.4,1,0,0
USR-14959,Treatment,0,0.0,98.8,0,0,0
USR-14960,Treatment,0,0.0,7.2,0,1,0
USR-14961,Control,1,42.08,311.0,2,0,0
USR-14962,Control,0,0.0,94.8,0,0,0
USR-14963,Treatment,0,0.0,15.9,0,1,0
USR-14964,Control,0,0.0,24.5,0,0,0
USR-14965,Control,0,0.0,17.7,0,1,0
USR-14966,Treatment,0,0.0,112.7,0,0,0
USR-14967,Treatment,0,0.0,112.2,0,0,0
USR-14968,Treatment,0,0.0,102.6,0,0,0
USR-14969,Control,0,0.0,90.8,0,0,0
USR-14970,Control,0,0.0,135.4,0,0,0
USR-14971,Treatment,0,0.0,14.0,0,1,0
USR-14972,Treatment,0,0.0,7.3,0,1,0
USR-14973,Treatment,0,0.0,106.8,0,0,0
USR-14974,Control,0,0.0,17.2,0,1,0
USR-14975,Control,0,0.0,95.8,0,0,0
USR-14976,Control,0,0.0,23.2,0,1,0
USR-14977,Control,0,0.0,103.0,0,0,0
USR-14978,Control,0,0.0,104.3,0,0,0
USR-14979,Control,0,0.0,7.1,0,1,0
USR-14980,Treatment,0,0.0,6.8,0,1,0
USR-14981,Control,0,0.0,94.1,0,0,0
USR-14982,Treatment,0,0.0,12.0,0,1,0
USR-14983,Treatment,0,0.0,187.8,0,0,0
USR-14984,Treatment,0,0.0,10.9,0,1,0
USR-14985,Control,0,0.0,17.8,0,1,0
USR-14986,Treatment,0,0.0,20.0,0,1,0
USR-14987,Treatment,0,0.0,23.4,0,1,0
USR-14988,Treatment,0,0.0,24.4,0,1,0
USR-14989,Treatment,0,0.0,131.3,0,0,0
USR-14990,Treatment,0,0.0,13.1,0,1,0
USR-14991,Treatment,0,0.0,15.5,0,1,0
USR-14992,Control,0,0.0,66.2,0,0,0
USR-14993,Treatment,0,0.0,18.7,0,1,0
USR-14994,Control,0,0.0,154.3,0,0,0
USR-14995,Treatment,0,0.0,93.4,0,0,0
USR-14996,Control,0,0.0,65.5,0,0,0
USR-14997,Control,0,0.0,5.5,0,1,0
USR-14998,Treatment,0,0.0,119.7,0,0,0
USR-14999,Treatment,0,0.0,139.2,0,0,0
USR-15000,Control,1,160.99,289.4,2,0,0
USR-15001,Control,0,0.0,159.7,0,0,0
USR-15002,Treatment,0,0.0,8.0,0,1,0
USR-15003,Control,0,0.0,158.9,0,0,0
USR-15004,Treatment,0,0.0,109.1,0,0,0
USR-15005,Control,0,0.0,144.0,0,0,0
USR-15006,Treatment,0,0.0,12.8,0,1,0
USR-15007,Treatment,0,0.0,90.2,0,0,0
USR-15008,Control,0,0.0,21.6,0,1,0
USR-15009,Control,0,0.0,13.7,0,1,0
USR-15010,Control,0,0.0,78.2,0,0,0
USR-15011,Treatment,0,0.0,5.4,0,1,0
USR-15012,Treatment,0,0.0,159.2,0,0,0
USR-15013,Treatment,0,0.0,22.5,0,1,0
