Record_ID,Date,TV_Spend,Digital_Spend,Radio_Spend,Discount,Quantity,Region,Category,Competitor_Price,Customer_Count,Advertising_Spend,Sales,Profit,Month,Year
REC-00421,2022-07-15,10213.8,11059.51,114.12,5.14,171,North,Food,420.35,3623,21387.43,30139.6,5017.56,7,2022
REC-00422,2022-12-16,1140.4,6345.06,4308.89,13.61,169,East,Electronics,155.76,1863,11794.35,19839.14,3377.0,12,2022
REC-00423,2022-02-16,9029.82,7474.7,1011.51,13.65,483,North,Home,343.53,3391,17516.03,22612.74,1898.73,2,2022
REC-00424,2023-10-18,14990.63,2048.33,2805.14,20.57,98,West,Electronics,232.34,2588,19844.1,20453.77,4008.82,10,2023
REC-00425,2022-09-26,8559.2,716.08,2137.41,27.31,331,East,Clothing,318.22,2800,11412.68,18969.11,3610.93,9,2022
REC-00426,2023-01-05,7361.55,1507.53,3626.3,19.17,21,South,Clothing,98.35,1658,12495.38,13997.84,1627.46,1,2023
REC-00427,2023-09-28,5036.4,7262.67,1918.69,28.61,433,West,Food,57.61,4790,14217.76,22616.6,4053.23,9,2023
REC-00428,2022-04-16,2247.58,1321.14,4361.84,26.45,82,North,Home,459.3,2376,7930.56,14161.16,1558.86,4,2022
REC-00429,2023-11-01,11099.84,4636.72,3679.43,17.53,85,West,Sports,171.33,4106,19415.99,21197.35,1815.47,11,2023
REC-00430,2023-10-21,3292.69,6691.08,3273.79,25.01,355,North,Home,418.85,4539,13257.57,19192.62,2075.86,10,2023
REC-00431,2023-10-19,2171.59,4786.1,4001.58,19.28,210,West,Clothing,499.71,1203,10959.27,13273.39,1393.81,10,2023
REC-00432,2022-04-30,6615.56,2131.47,3794.71,2.36,19,North,Sports,145.14,1519,12541.74,18306.76,2330.17,4,2022
REC-00433,2023-08-27,12032.46,3430.74,276.1,22.22,361,East,Home,169.33,1578,15739.29,19088.13,2645.29,8,2023
REC-00434,2022-02-27,11303.44,11154.15,2034.2,2.85,235,South,Home,348.29,4014,24491.78,30800.98,4656.97,2,2022
REC-00435,2022-12-12,1295.8,8176.59,4660.96,17.82,185,North,Sports,484.45,3842,14133.34,18904.84,2774.2,12,2022
REC-00436,2023-04-19,7099.58,6053.36,716.05,21.08,285,West,Clothing,462.12,3056,13869.0,19866.73,2342.18,4,2023
REC-00437,2022-04-27,8075.3,350.04,3711.77,2.0,48,North,Home,276.29,1482,12137.11,16620.65,1397.53,4,2022
REC-00438,2022-05-07,9845.93,11910.5,4875.5,6.92,69,North,Sports,407.8,2674,26631.93,30447.27,5015.1,5,2022
REC-00439,2023-01-28,9927.43,8123.17,355.77,27.47,75,North,Clothing,111.09,3484,18406.37,20151.44,2728.59,1,2023
REC-00440,2023-10-03,5788.11,3939.69,3442.75,18.49,330,West,Sports,489.85,1669,13170.55,20738.71,2526.27,10,2023
REC-00441,2022-02-27,8629.82,10575.37,2393.96,7.39,444,South,Sports,483.96,1994,21599.14,28587.22,5756.66,2,2022
REC-00442,2023-09-26,7475.4,3249.49,2937.96,20.72,133,East,Home,123.68,2343,13662.85,14380.05,2653.75,9,2023
REC-00443,2023-05-28,13332.48,6619.4,518.17,17.9,173,South,Clothing,184.74,1966,20470.04,23367.63,4675.56,5,2023
REC-00444,2022-04-06,8188.84,7705.64,310.73,15.05,417,North,Home,95.07,128,16205.21,24970.71,3728.07,4,2022
REC-00445,2023-09-30,6894.97,2808.55,3367.65,29.29,420,West,Electronics,172.27,805,13071.16,19346.92,1902.39,9,2023
REC-00446,2022-04-28,6365.04,11745.09,4134.22,20.5,395,South,Electronics,417.18,1120,22244.34,31610.11,5609.88,4,2022
REC-00447,2023-07-14,8800.2,9028.66,3931.88,11.26,168,North,Clothing,220.24,2163,21760.74,25785.54,2806.76,7,2023
REC-00448,2023-08-24,12157.67,6782.2,2764.65,24.0,66,East,Sports,89.78,1546,21704.51,21983.07,3116.59,8,2023
REC-00449,2023-05-03,8306.82,2331.02,589.35,26.54,87,East,Home,204.0,3764,11227.19,12795.86,1140.11,5,2023
REC-00450,2022-08-25,10094.0,835.53,3471.42,3.76,203,East,Home,491.62,3087,14400.94,19689.81,3850.21,8,2022
REC-00451,2022-09-29,11198.91,3976.71,1285.26,6.02,294,North,Clothing,333.36,3702,16460.87,22890.09,2234.8,9,2022
REC-00452,2022-07-08,8042.44,9087.61,4564.24,6.49,24,West,Clothing,237.27,3785,21694.28,24500.74,5057.78,7,2022
REC-00453,2023-12-05,6688.85,3378.11,4207.5,20.74,21,South,Electronics,124.94,3468,14274.46,14690.04,2952.58,12,2023
REC-00454,2023-03-23,13211.65,6566.76,3575.98,18.09,110,East,Food,493.78,3681,23354.39,25717.11,3730.05,3,2023
REC-00455,2023-08-04,6553.84,8789.78,4749.35,18.57,165,North,Clothing,419.38,2862,20092.96,22185.75,4086.87,8,2023
REC-00456,2022-09-04,7198.17,1473.74,253.97,28.22,349,North,Food,176.66,4137,8925.87,13987.29,2331.99,9,2022
REC-00457,2022-03-17,14859.95,8286.52,3707.38,23.28,134,South,Clothing,81.53,672,26853.85,26901.96,5176.76,3,2022
REC-00458,2022-06-03,503.44,1284.08,1718.19,3.84,368,East,Sports,75.48,4188,3505.71,12379.33,1738.71,6,2022
REC-00459,2023-10-18,3189.36,11588.53,4539.72,10.43,289,North,Sports,104.17,714,19317.61,25011.14,4752.45,10,2023
REC-00460,2023-03-11,6067.48,5963.05,1406.71,13.06,414,South,Electronics,311.35,4150,13437.24,19947.48,2887.28,3,2023
REC-00461,2022-03-27,14022.55,1977.98,3651.8,11.88,403,West,Electronics,467.94,425,19652.33,25246.34,5345.54,3,2022
REC-00462,2023-11-28,1515.43,4240.13,4400.47,20.08,119,West,Food,273.53,3840,10156.03,14262.5,2112.16,11,2023
REC-00463,2022-10-12,637.54,5078.31,304.12,26.76,343,West,Clothing,429.33,458,6019.97,19667.32,2847.17,10,2022
REC-00464,2022-08-08,1263.92,9146.58,2048.47,9.18,366,East,Home,250.65,3877,12458.97,21408.04,4065.6,8,2022
REC-00465,2022-03-10,1783.88,8972.4,3835.31,16.56,155,South,Electronics,368.86,2471,14591.59,21064.2,4107.96,3,2022
REC-00466,2022-02-16,1045.15,7420.9,2329.1,23.68,225,South,Home,379.34,1821,10795.15,17463.04,2752.67,2,2022
REC-00467,2022-04-04,7456.83,1449.98,1409.54,12.49,407,North,Home,128.28,1449,10316.35,18611.89,1957.44,4,2022
REC-00468,2023-03-29,8920.98,1988.52,1177.05,5.04,171,North,Clothing,212.55,3796,12086.54,17563.35,2555.22,3,2023
REC-00469,2022-07-23,4439.46,1306.33,744.44,14.25,137,North,Food,336.79,3996,6490.23,14243.9,3069.99,7,2022
REC-00470,2022-08-06,6275.17,7010.64,4299.93,1.66,323,South,Clothing,81.81,4360,17585.74,23085.34,4280.44,8,2022
REC-00471,2023-04-19,1829.64,10550.23,2919.24,28.27,341,North,Electronics,212.69,1696,15299.12,22396.33,4335.09,4,2023
REC-00472,2023-03-08,5377.37,5318.85,474.29,2.24,159,South,Home,290.66,1727,11170.5,17079.61,1444.86,3,2023
REC-00473,2022-12-07,8076.53,2098.01,1974.64,13.15,463,South,Clothing,498.3,2602,12149.18,15731.22,2288.9,12,2022
REC-00474,2023-07-05,11117.94,6784.9,1901.89,15.9,45,West,Clothing,263.54,3908,19804.74,21619.24,3686.66,7,2023
REC-00475,2023-09-04,548.52,9778.68,990.52,29.56,182,North,Clothing,417.23,292,11317.72,18862.35,3700.88,9,2023
REC-00476,2022-10-16,7276.01,8952.2,2233.99,4.98,429,West,Electronics,244.43,2774,18462.2,27718.29,2408.67,10,2022
REC-00477,2022-09-11,4806.54,10601.12,1727.29,3.43,31,East,Food,408.38,3945,17134.95,25710.53,5125.18,9,2022
REC-00478,2022-12-23,12865.92,3479.24,1774.84,0.26,215,East,Clothing,317.94,2677,18120.0,24355.32,3818.33,12,2022
REC-00479,2022-01-23,10875.52,2488.66,3721.23,4.67,136,East,Electronics,448.97,191,17085.41,20847.23,2243.66,1,2022
REC-00480,2023-06-06,9042.07,10581.83,1193.99,6.22,345,South,Home,234.92,4334,20817.9,26153.99,3253.97,6,2023
REC-00481,2022-04-10,4520.35,7959.21,3245.11,18.92,454,South,Sports,321.94,580,15724.68,22488.97,2686.76,4,2022
REC-00482,2022-06-29,13699.92,3868.96,2896.18,6.59,365,South,Electronics,333.51,3016,20465.06,25033.8,3863.22,6,2022
REC-00483,2022-08-11,1153.96,8959.71,2883.65,0.62,449,North,Sports,237.82,4535,12997.32,24132.06,2105.18,8,2022
REC-00484,2023-10-21,2087.28,9818.4,3348.74,24.8,226,West,Clothing,114.94,1175,15254.41,20605.89,2105.82,10,2023
REC-00485,2023-03-18,6178.64,7456.74,2787.07,10.97,105,South,Clothing,92.1,2613,16422.45,20619.8,3995.64,3,2023
REC-00486,2023-08-31,2304.34,8317.03,4408.35,10.61,426,West,Electronics,57.5,898,15029.73,24713.93,2435.92,8,2023
REC-00487,2022-11-21,14368.03,4628.07,3410.34,9.07,438,West,Sports,443.09,4670,22406.44,25448.67,2867.44,11,2022
REC-00488,2023-05-31,12070.85,6556.61,2780.12,29.26,173,West,Clothing,156.41,4049,21407.57,22709.42,3258.16,5,2023
REC-00489,2022-01-16,4255.25,6385.08,4165.84,5.1,157,North,Home,145.18,704,14806.17,22306.15,3399.39,1,2022
REC-00490,2022-12-02,9034.04,10206.96,3070.12,26.95,27,North,Food,381.22,3079,22311.12,22687.3,4240.38,12,2022
REC-00491,2022-09-15,14743.79,10111.57,1526.61,23.3,303,East,Food,194.01,697,26381.97,30400.24,4335.88,9,2022
REC-00492,2023-05-12,13320.89,10025.63,1114.77,2.29,204,East,Clothing,277.72,1632,24461.28,27931.43,5323.2,5,2023
REC-00493,2022-06-09,9211.58,330.17,846.41,29.6,160,West,Sports,123.13,613,10388.16,10826.87,1803.42,6,2022
REC-00494,2023-04-20,13604.0,9044.64,4507.33,8.14,489,East,Clothing,481.89,1977,27155.96,31815.11,3048.97,4,2023
REC-00495,2023-10-26,14843.18,9152.38,3579.66,2.96,374,West,Sports,433.21,4072,27575.23,30695.24,3127.43,10,2023
REC-00496,2023-11-21,11278.62,8204.87,4693.15,24.88,132,North,Home,438.71,3943,24176.64,25723.61,3631.78,11,2023
REC-00497,2023-11-06,1442.3,9123.92,3056.13,21.2,409,North,Sports,233.05,1799,13622.36,19121.69,2592.22,11,2023
REC-00498,2023-01-15,6322.91,10135.25,2419.66,18.52,196,North,Clothing,393.06,1129,18877.83,26907.96,4953.65,1,2023
REC-00499,2023-06-29,12648.47,5749.76,392.61,4.68,462,South,Home,114.74,4695,18790.85,27361.72,4413.53,6,2023
REC-00500,2023-11-22,3843.25,6124.19,3391.05,14.35,461,West,Electronics,53.88,816,13358.49,20951.97,2814.66,11,2023
REC-00501,2023-03-03,12544.32,1671.63,2952.82,23.42,158,North,Food,58.99,4186,17168.77,15807.48,1642.5,3,2023
REC-00502,2023-09-05,2244.91,4747.44,4952.02,9.11,113,West,Clothing,313.97,765,11944.37,20209.44,2258.55,9,2023
REC-00503,2022-09-25,1180.71,7791.71,1271.88,9.35,252,East,Clothing,254.93,2308,10244.29,18753.27,3011.22,9,2022
REC-00504,2023-07-31,6069.31,9408.72,2700.61,0.09,471,East,Clothing,283.11,1179,18178.64,26438.34,3682.37,7,2023
REC-00505,2023-02-21,1032.61,2763.07,3289.69,5.23,240,North,Home,53.36,327,7085.37,12952.35,1969.92,2,2023
REC-00506,2022-06-17,14380.42,1826.31,3258.5,26.26,488,West,Electronics,240.21,248,19465.23,22485.02,2336.08,6,2022
REC-00507,2022-02-12,12479.98,8023.9,2850.34,13.25,215,North,Sports,373.13,1169,23354.22,26576.03,4592.52,2,2022
REC-00508,2023-07-10,12111.16,222.18,3906.95,29.53,207,East,Electronics,249.21,4827,16240.29,18258.97,3640.02,7,2023
REC-00509,2022-10-12,9631.78,2304.8,1104.41,11.87,405,North,Home,379.5,1463,13040.98,18236.13,2117.43,10,2022
REC-00510,2023-02-01,3636.7,543.04,3655.57,21.46,409,West,Clothing,154.86,4608,7835.31,11993.88,1784.83,2,2023
REC-00511,2022-01-12,8014.78,2169.24,3136.7,8.46,346,East,Food,415.91,1855,13320.72,19421.68,4206.23,1,2022
REC-00512,2023-08-30,9160.47,2339.57,4490.77,10.91,96,South,Clothing,314.79,619,15990.81,19651.93,2488.99,8,2023
REC-00513,2022-10-29,8112.96,4774.55,4251.25,5.72,151,East,Sports,144.84,3644,17138.76,18766.73,3064.73,10,2022
REC-00514,2022-09-10,4273.38,4947.46,1644.22,10.41,326,South,Food,156.52,2422,10865.06,20648.89,1912.65,9,2022
REC-00515,2023-05-14,7971.09,10516.3,1453.56,16.42,208,North,Clothing,332.61,1202,19940.95,26211.03,4320.68,5,2023
REC-00516,2022-02-04,7622.2,6219.29,4910.1,29.75,55,North,Food,423.47,697,18751.6,21059.3,1949.01,2,2022
REC-00517,2023-12-28,14946.87,8736.18,2683.6,19.93,297,West,Electronics,237.03,3373,26366.64,29849.37,6396.51,12,2023
REC-00518,2022-03-31,13512.82,1428.82,4541.46,5.98,24,South,Home,166.24,4149,19483.11,16084.57,2898.32,3,2022
REC-00519,2023-08-28,7219.02,2860.18,903.02,1.35,53,North,Clothing,440.16,2705,10982.22,17466.9,3324.69,8,2023
REC-00520,2023-08-25,9532.59,8494.73,3249.81,3.79,410,South,Sports,351.17,2288,21277.14,29739.9,5310.79,8,2023
REC-00521,2023-02-22,11344.14,823.09,4068.31,16.88,178,North,Electronics,251.64,4925,16235.54,18126.76,2946.72,2,2023
REC-00522,2022-04-25,1005.54,5941.85,4742.24,22.95,319,East,Clothing,269.56,688,11689.63,17264.35,2468.59,4,2022
REC-00523,2023-09-09,13476.36,7272.55,1752.97,28.21,53,North,Electronics,141.92,4572,22501.88,24299.64,4864.11,9,2023
REC-00524,2022-07-15,12971.84,7305.32,3652.41,0.47,107,West,Sports,332.06,1507,23929.57,22698.47,4856.5,7,2022
REC-00525,2023-05-16,7132.77,470.61,2740.18,15.68,270,East,Clothing,211.43,4946,10343.56,17484.84,2620.37,5,2023
REC-00526,2023-09-18,6171.96,4000.87,397.08,14.13,118,West,Sports,498.04,4822,10569.92,15631.33,3289.07,9,2023
REC-00527,2023-05-08,4457.91,7710.59,3481.0,19.68,292,East,Food,266.08,3490,15649.5,21984.65,3554.18,5,2023
REC-00528,2022-03-16,7411.81,1958.2,3481.47,16.79,381,South,Sports,268.65,3540,12851.48,17952.49,2789.35,3,2022
REC-00529,2023-02-17,1143.46,8405.9,4659.97,20.61,352,West,Food,304.63,1729,14209.34,23235.48,3337.26,2,2023
REC-00530,2023-01-11,12856.81,9001.92,2536.83,19.74,113,North,Clothing,462.54,1094,24395.55,27005.23,2951.68,1,2023
REC-00531,2023-02-24,1013.62,11787.24,1228.23,3.51,265,South,Food,410.37,4898,14029.09,24599.71,1980.79,2,2023
REC-00532,2023-12-30,5271.24,2676.14,318.36,23.99,388,North,Clothing,253.01,2159,8265.74,14839.1,1688.85,12,2023
REC-00533,2022-10-04,14008.05,9936.54,2136.65,3.7,215,East,Clothing,373.41,4672,26081.24,31155.59,4715.75,10,2022
REC-00534,2023-11-07,11160.58,6339.5,1579.39,20.96,344,East,Home,313.81,3086,19079.47,20691.69,2756.02,11,2023
REC-00535,2023-01-29,4580.17,4606.86,3829.33,12.48,52,North,Clothing,271.57,500,13016.36,18813.62,2686.36,1,2023
REC-00536,2023-04-02,4163.41,1644.05,1835.91,15.42,362,North,Food,136.54,2955,7643.37,13938.47,3028.7,4,2023
REC-00537,2022-07-11,573.69,8878.97,4750.45,27.1,254,South,Home,258.77,2324,14203.11,22203.6,2865.11,7,2022
REC-00538,2023-11-20,10587.86,2983.12,4815.32,26.7,296,North,Home,160.62,3512,18386.3,20496.48,2937.26,11,2023
REC-00539,2022-04-09,1207.36,4582.78,3142.45,24.54,364,West,Clothing,461.68,156,8932.59,17438.87,1721.08,4,2022
REC-00540,2023-07-02,8222.74,938.0,4650.44,15.3,282,West,Sports,200.93,1975,13811.17,17524.4,1519.61,7,2023
REC-00541,2022-04-06,14450.77,9656.13,3828.19,22.09,485,North,Sports,478.52,4643,27935.08,28610.5,5394.72,4,2022
REC-00542,2023-10-26,2087.3,9245.74,2779.61,15.39,92,West,Home,289.87,4398,14112.66,19889.67,3180.27,10,2023
REC-00543,2023-10-25,8067.08,8856.67,983.51,26.09,119,North,Clothing,334.19,3868,23310.13,26325.04,4909.59,10,2023
REC-00544,2022-07-09,14876.39,3733.43,2347.13,12.08,447,South,Sports,294.32,4933,20956.96,25086.28,2533.23,7,2022
REC-00545,2022-02-06,1392.0,2247.06,2848.28,29.11,199,West,Clothing,108.22,4397,6487.35,13804.91,2209.56,2,2022
REC-00546,2023-01-04,13302.14,7723.13,4333.41,27.97,480,West,Clothing,219.12,1453,25358.68,28116.86,3247.78,1,2023
REC-00547,2023-11-26,7983.15,6054.76,2458.53,22.25,297,North,Home,94.62,2510,16496.44,20467.63,2290.91,11,2023
REC-00548,2023-06-09,13644.45,2303.38,4498.61,8.38,433,West,Home,330.33,4411,20446.43,22876.68,1867.05,6,2023
REC-00549,2022-10-06,8784.12,8293.75,3404.31,3.95,406,East,Electronics,251.09,2702,20482.19,28874.33,2836.84,10,2022
REC-00550,2022-08-05,10100.62,11895.29,771.3,25.64,260,South,Sports,400.09,3034,22767.21,24042.12,2964.33,8,2022
REC-00551,2022-09-30,8384.79,9017.19,4975.41,4.96,221,South,Sports,149.21,122,22377.39,29555.01,2848.01,9,2022
REC-00552,2022-03-03,13035.15,8931.84,2683.44,25.63,300,West,Sports,124.05,2302,24650.43,27720.84,6043.7,3,2022
REC-00553,2023-08-19,11141.69,11413.69,2020.11,14.72,142,West,Food,232.85,1309,24575.49,30099.83,3708.56,8,2023
REC-00554,2023-12-30,8058.27,2594.65,3329.66,12.2,210,East,Clothing,466.96,2396,13982.58,15597.03,1532.34,12,2023
REC-00555,2022-12-08,13088.33,6873.49,633.58,27.1,294,East,Home,369.69,848,20595.4,25548.53,2755.96,12,2022
REC-00556,2023-02-01,4056.64,11759.83,3219.04,18.12,335,West,Sports,238.52,904,19035.51,29947.02,4859.76,2,2023
REC-00557,2023-11-30,2781.44,2150.47,2541.36,17.3,418,West,Electronics,282.77,233,7473.27,15271.66,1358.66,11,2023
REC-00558,2022-01-19,2825.8,8462.97,2092.7,16.76,104,East,Sports,87.9,4516,13381.48,20973.45,4210.23,1,2022
REC-00559,2022-06-26,5343.13,7112.56,4769.8,11.14,287,North,Clothing,493.06,2537,17225.49,23393.42,5020.46,6,2022
REC-00560,2023-09-04,3961.01,7120.45,2660.44,23.57,459,East,Clothing,349.88,533,13741.9,18769.24,2149.92,9,2023
REC-00561,2023-01-31,13986.31,8432.51,1173.68,7.58,438,North,Home,178.43,3771,23592.5,31012.27,4435.17,1,2023
REC-00562,2023-03-21,2034.59,11169.48,2348.92,28.17,334,South,Food,313.61,3836,15553.0,24069.96,2000.19,3,2023
REC-00563,2022-08-21,10635.37,9434.47,4605.0,26.82,228,South,Home,99.27,4139,24674.83,25343.08,4300.71,8,2022
REC-00564,2022-03-17,3243.71,862.41,962.87,10.12,98,East,Sports,484.63,2198,5068.99,13787.64,1902.0,3,2022
REC-00565,2022-09-22,13283.74,10262.19,1148.39,21.88,81,North,Electronics,128.65,3017,24694.32,26018.19,3065.16,9,2022
REC-00566,2023-03-31,14439.07,2861.39,163.84,17.2,256,East,Home,341.61,352,17464.3,18488.62,2014.47,3,2023
REC-00567,2023-12-19,7249.32,4647.59,169.53,10.13,138,East,Food,160.45,4934,12066.43,18352.16,3148.56,12,2023
REC-00568,2023-01-19,13246.54,5648.45,4164.02,29.66,221,North,Home,372.9,1229,23059.0,23503.69,3249.86,1,2023
REC-00569,2023-07-18,574.6,5874.69,3687.4,0.76,437,East,Clothing,399.57,3364,10136.7,19699.07,2071.4,7,2023
REC-00570,2023-05-21,12389.23,5335.13,1839.7,7.58,352,South,Sports,353.04,401,19564.06,26047.48,4596.74,5,2023
REC-00571,2023-01-02,3815.06,11260.77,3521.72,15.6,105,West,Sports,326.52,2077,18597.56,25281.81,4022.59,1,2023
REC-00572,2022-05-24,13676.17,8531.02,2036.51,15.66,84,West,Sports,451.61,2863,24243.7,27498.98,5505.68,5,2022
REC-00573,2022-03-10,516.24,7647.81,4769.19,17.67,432,East,Sports,85.38,4105,12933.25,20916.88,2017.36,3,2022
REC-00574,2022-04-09,8564.64,788.14,4838.56,22.55,63,North,Sports,198.91,3341,14191.33,16072.83,3053.73,4,2022
REC-00575,2023-01-31,11471.22,10866.18,2024.69,18.7,353,North,Sports,161.73,3157,24362.09,28981.61,5051.27,1,2023
REC-00576,2022-01-25,4250.98,10930.8,4285.69,18.01,468,South,Electronics,494.61,650,19467.47,31525.63,3029.66,1,2022
REC-00577,2023-04-14,3300.43,9406.51,3888.14,1.61,422,North,Food,225.23,1687,16595.08,25287.78,4482.89,4,2023
REC-00578,2023-04-29,1719.42,282.94,1619.0,11.3,63,North,Sports,379.68,1922,3621.37,14230.01,2018.05,4,2023
REC-00579,2023-07-19,5233.29,875.91,1237.0,6.96,227,South,Food,358.13,3317,7346.19,14607.68,3101.18,7,2023
REC-00580,2022-05-31,8617.74,2857.64,2345.35,7.96,25,East,Sports,145.44,3596,13820.73,15285.44,1525.88,5,2022
REC-00581,2022-05-24,2179.74,1749.92,3928.61,16.63,108,West,Home,157.55,4509,7858.27,15419.29,2621.23,5,2022
REC-00582,2023-07-23,5962.08,4906.27,4804.82,5.99,29,South,Sports,176.58,4379,15673.17,19660.36,2624.21,7,2023
REC-00583,2022-02-08,631.55,11086.95,3841.54,8.82,55,East,Clothing,235.01,812,15560.04,23846.01,5101.95,2,2022
REC-00584,2022-04-19,12370.85,5770.31,4290.51,7.11,460,South,Electronics,155.45,2275,22431.68,30315.27,3825.68,4,2022
REC-00585,2023-11-24,2362.51,358.15,3055.02,28.46,202,East,Home,58.84,4172,5775.67,11070.92,2376.99,11,2023
REC-00586,2022-02-11,4608.47,3536.4,4193.5,28.34,392,South,Home,445.73,3949,12338.37,16539.27,3410.53,2,2022
REC-00587,2022-07-05,767.2,726.22,3943.66,18.3,67,East,Clothing,484.52,2533,5437.08,11704.87,1379.46,7,2022
REC-00588,2023-02-02,6767.49,628.19,1947.23,27.74,446,South,Sports,203.71,3401,9342.91,14935.52,2875.02,2,2023
REC-00589,2022-08-11,12681.76,3453.49,2804.75,23.57,120,East,Electronics,202.33,370,18940.01,21715.34,4764.01,8,2022
REC-00590,2023-09-26,6186.19,3452.23,4043.29,17.7,138,South,Home,53.19,1894,13681.71,14164.6,1634.21,9,2023
REC-00591,2022-05-13,3102.71,9488.09,325.68,0.19,346,West,Electronics,356.11,2562,12916.48,26872.69,3793.05,5,2022
REC-00592,2022-06-12,11428.63,11703.05,4059.59,23.18,203,West,Home,421.45,4393,27191.27,28465.02,4350.18,6,2022
REC-00593,2022-08-03,11937.7,4580.24,971.65,21.07,422,North,Sports,115.97,3494,17489.6,25371.09,3077.27,8,2022
REC-00594,2022-08-23,3019.43,5260.87,2621.95,18.46,349,East,Home,121.85,1179,10902.24,19477.04,1599.79,8,2022
REC-00595,2023-10-20,11677.38,10168.52,4060.55,22.81,335,South,Home,405.54,2978,25906.45,29131.38,3228.28,10,2023
REC-00596,2023-08-11,14235.82,3364.04,1343.72,15.39,17,East,Food,327.33,4823,18943.58,20119.39,2403.69,8,2023
REC-00597,2022-01-09,2912.48,2045.31,1304.46,21.12,38,West,Sports,70.19,703,6262.24,10379.9,1475.02,1,2022
REC-00598,2022-03-15,11679.27,10266.46,2073.55,28.06,121,East,Clothing,330.15,1685,24019.28,27778.71,2887.72,3,2022
REC-00599,2023-05-07,10774.29,748.71,4483.75,11.27,444,South,Clothing,189.01,3157,16006.75,23004.91,4652.87,5,2023
REC-00600,2022-09-10,7366.82,7512.45,102.17,21.24,170,East,Sports,215.93,4085,14981.44,21151.34,3779.48,9,2022
REC-00601,2022-08-18,1339.85,6831.52,4516.78,14.27,140,South,Clothing,396.38,4789,12688.14,21125.58,1942.03,8,2022
REC-00602,2023-06-03,1583.07,4281.86,853.65,20.23,197,West,Sports,414.92,1495,6718.58,13973.95,2389.73,6,2023
REC-00603,2022-06-23,12860.01,3919.24,4951.42,22.89,172,West,Clothing,230.16,3788,21730.67,20251.08,3473.3,6,2022
REC-00604,2023-10-15,14857.15,9307.92,4778.75,1.36,206,West,Food,476.22,699,28943.82,31128.47,6657.48,10,2023
REC-00605,2022-06-17,10302.76,1219.81,2523.91,19.4,484,North,Clothing,232.91,613,14046.48,20088.33,1615.56,6,2022
REC-00606,2022-06-19,6966.4,2994.05,2612.33,6.8,373,West,Home,397.33,1166,12572.78,19616.04,2250.17,6,2022
REC-00607,2023-01-28,9889.82,8842.9,2459.59,20.1,213,East,Sports,267.74,2986,21192.3,25525.98,5357.67,1,2023
REC-00608,2023-09-26,9118.74,6670.18,3213.67,14.05,221,North,Electronics,453.89,2753,19002.6,25518.89,5371.69,9,2023
REC-00609,2022-07-13,6062.38,1710.26,544.54,23.21,118,West,Electronics,458.49,1188,8317.17,13267.93,2399.93,7,2022
REC-00610,2023-06-01,1451.58,10609.2,259.83,3.7,285,East,Sports,89.34,4485,12320.61,24573.38,4600.3,6,2023
REC-00611,2022-01-29,12411.94,4842.68,382.74,18.79,82,East,Food,471.42,4964,17637.37,21084.01,1956.76,1,2022
REC-00612,2022-06-14,5891.59,9968.85,2277.39,8.35,176,East,Clothing,421.49,2614,18137.82,24965.9,3793.38,6,2022
REC-00613,2023-02-26,12372.39,9495.01,1450.18,25.59,269,South,Food,406.09,4069,23317.59,27867.13,3132.87,2,2023
REC-00614,2022-12-05,4161.38,7568.22,3147.99,27.85,252,North,Electronics,140.41,3384,14877.59,20063.31,2114.08,12,2022
REC-00615,2023-10-10,514.93,6034.88,4962.97,29.89,284,East,Sports,412.3,4666,11512.77,17445.51,3374.7,10,2023
REC-00616,2023-05-11,2804.61,11758.7,1992.98,23.88,111,South,Sports,432.56,2296,16556.29,21041.6,2081.13,5,2023
REC-00617,2022-12-31,8067.08,1910.59,2911.82,22.61,484,West,Food,180.12,4283,12116.23,16119.82,2347.23,12,2022
REC-00618,2022-12-08,14192.4,8756.84,2136.46,6.47,182,East,Food,478.52,889,25085.7,27019.9,5712.03,12,2022
REC-00619,2023-05-15,1981.81,2456.05,4251.63,10.08,180,South,Clothing,72.44,3575,8689.49,13597.0,1441.51,5,2023
REC-00620,2023-10-19,12886.04,4191.5,4520.96,13.97,150,East,Home,117.46,3253,21598.5,21581.86,4681.52,10,2023
REC-00621,2023-05-26,8141.85,3842.65,4399.04,23.2,406,North,Home,291.91,1764,16383.54,20687.19,4534.64,5,2023
REC-00622,2022-11-23,12475.85,11375.02,4874.42,27.45,197,North,Clothing,309.11,1409,28725.3,30618.15,4831.13,11,2022
REC-00623,2022-08-05,4826.43,11614.8,234.84,5.67,450,West,Home,340.32,964,16676.08,27950.38,2901.81,8,2022
REC-00624,2022-10-28,12679.23,2359.58,4215.1,100.0,95,East,Electronics,57.64,3963,19253.92,16905.44,2100.58,10,2022
REC-00625,2022-05-12,11705.93,460.01,3783.68,20.87,485,South,Home,482.17,3463,15949.63,21154.42,2949.54,5,2022
REC-00626,2022-03-11,3835.78,8696.09,1220.6,18.32,61,West,Clothing,70.06,3624,13752.48,18836.18,2322.6,3,2022
REC-00627,2022-09-09,2404.36,5132.28,4785.97,6.0,120,East,Home,114.38,3886,12322.61,18395.49,2194.38,9,2022
REC-00628,2023-02-19,13086.79,1248.31,826.07,1.67,446,West,Sports,56.31,123,15161.17,22697.92,4905.3,2,2023
